,Name,Comment
456,Lawney Malbrough,I'm 100% certain that Joe does not represent me.
457,Max Rice,"I didn't have high expectations for this debate given the network hosting it, but this moderator did a great job."
458,Lorraine Syph,Why is it only blue states started out with the virus and now it's red states... something smells fishy here. This thing is a man-made targeted virus.
459,moniqe lang,viva pr.Trump 2020
460,Horace Patterson,He knows more about wind then Joe..ha..ha..
461,Cliff Markus,"Trump ~ Totally POSITIVE towards the Coronavirus
Biden ~ Totally NEGATIVE towards the Coronavirus.

~I REST MY CASE~"
462,Danka N,"Looks to me like Joe is getting answers for the response, cause he is reading them!"
463,n0ypi1,"OMG he really doent know whats his saying, now his turning the table on fauci saying dont wear mask??? wow what is he thinking?? his always in instagram?????   america just VOTE FOR LESSER EVIL!  and more BRAIN!"
464,john guinn,Can dim wit Joe count higher than 3??
465,E A,Trump's passive-agressive 'excuse me's are killing me 😂
466,Soniya Prabu,Trump... Thala nee yepavume kethu
467,Paul and Ritchie's Adventures!,"Sorry, dont have 2 hours of my life to not get back. We are doomed. That is all..."
468,trini13archer,"""I was kidding about the whole it'll be gone by easter thing"", NICE."
469,Erin Soto,We did all panic look at what happened to the toilet paper !!!!!!!
470,Death Trooper,The way that trump said “ghost town” is so funny 😆
471,Rosemary Zhang,great moderator
472,Marilyn Mitchell,Biden's beady eyes looks like he is demon possessed to me.
473,trash trash,No hunter biden Emails no peace deals... Seems kinda  bias against trump
474,jt,"Trey Gowdy:
“What I heard from Biden is a long list of things he had a chance to do in his 47 years in politics and he didn't do it,”
“I mean, there's nothing new in what he proposed. So why didn't he do it when he had eight years in the White House?”..
THAT REALLY HURTS FOR THE DEMS..."
475,MOATH Almahroqi,That what she said
476,gyula moldvan,I didn't know 750 dollars in taxes is a lot off money
477,Paul Keber,Trump is spilling all their gouvernemental secrets. Like who's mister big?
478,Stella Marris Mbithe,Thats   great  keep  it  up
479,The Sentinel,I must say Trump has improved his debating skills a lot from last debacle. Both candidates had their good and bad moments.
480,M Glory,Reputation of telling you the truth... really?
481,Ajai Shukla,I think you are the BIG MAN
482,WroWie,Hilariously sad.
483,k,AMERICAAAA
484,power2go3,You know who the taxpayer is? It's called China 😂😂😂BOOM
485,Freeksam,"As a Canadian, I thought I was embarrassed by our current political stance. When I look over to our neighbors down south, I realize that Trudeau and O'Toole are significantly more mature than the absolute idiots trying to run for President in the states. What a joke."
486,Dave,Thanks to trump my debt company is running bigly! #Sanders2020
487,Jedadiah Tucker,"im saddened by both parties, this is the best they could offer to lead. I mean seriously these are the two smartest and brightest people in both parties? whats that say about the rest of them."
488,Krissi Faith,"During Biden/Obama era Chinese bought out the Bahamas, screwed us on trade and patents & built islands in the China Sea for military."
489,MGTOW Stan,I love listening Trump. The old dadi got so much vitality and knows the USA very well.
490,Exentity,"I’m looking at the comments waiting for the libs hidin with Biden, instead, this is heaven"
491,Laurie Grube,"All I hear from Joe is criticism of ""him"" it's exhausting to listen to Joe Biden not talk about anything except ""he"" and ""him"". Oh, I forgot about Joe's talk of dying and death and danger, fear-mongering."
492,Angel 123,I like freedom to choose if i wear a mask or take a vaccine...i like rights and a strong economy so ill go with trump.
493,Chance Cumberbatch,Defund Chris Wallace
494,Hogey Ala new,"I think biden is pro war, rusia mas pay Dangerous moves he wants war with rusia"
495,Ibrahim Khan,Who's the imposter?
496,Mark R,💙💙 VOTE BLUE!!! 💙💙
497,Andrew Jordan,These debates are a shot show.
498,Josias Flores,“Catch and release was made and the people had a hearing and they would come and they would be released” I know countless friends who’s parents were tossed in jail in the US Mexico border
499,dick strong,Fact check biden  bold face lied.
500,FOR HUMANITY,Will Biden be able to provide the resources?
501,My reviews,BIDEN ALL TALK NO ACTION LIAR JA JA JA 40 YEARS GRANDPA DID NOTHING
502,CampX4 & Outdoor TV,Biden is just too old for this. He is sound senile.
503,Joe S. Ibanez,"¨Let´s get off the subject of China and let´s talk about sitting around the table. Come on Joe, you can do better than that¨
HAHAHAHAHAHAHAHAH"
504,Mircea Ona,Climate change.. with plastic glasses in all restaurants.. 🙄
505,Avengers Newbie,this is a good debate but i don't care. Just watched 20 sec of the clip to see how are things going on. all the best americans
506,Wla Ilg,"The one take away from all this - biden is too old, frail and confused to ever bring a tenth of what he's promising to conclusion. Like it or not, trump gets s- done"
507,George D davis,waow i am so happy i got my fake drivers license after the last accident a had and my DL was investigated by the cops plus a 3 months band   legitvendor.us thanks for the wonderful service. The scan check is perfect and I can say only you know if you gave me the id from the cops or you made this one because they are exactly the same
508,Bass Ventura,Holy jawline Batman
509,牛弹琴,"川普必胜！Trump will win, I vote Trump!"
510,Patrick McLellan,"Watch Rudy G Common Sense
ep. 80 (78 and 79 are also very good). I cannot add the link to comments AS IT
BLOCKS IT!! I even tried breaking it down into smaller pieces and giving
instructions to recombine, but still blocks it!!  The shame of if all… What are they afraid of??? The truth of course.."
511,Coveeyon Covee,This sad b.s is to gt the black people who are matrix minded subconsciously thru actions all b.s
512,Alexander Lapitan,Very good moderator love it
513,Wairemana TA,I got so sick of Biden. Uses his time blaming and using trumps words against him instead of offering solutions.
514,Sooraj Bond,"trump is too good for bad biden, trump.will win"
515,Dzemal Selimovic,Joe
516,swarmang basumatary,I salute the lady ..👍👍👍
517,Paulo,"I think Biden's best moment was when answering the health care question. His team seems to have coached him well on that, showing they have a plan. Trump made great strides in that area by lowering prescription drug prices but that message is not getting out. He was forced to do it with executive orders because he has to fight congress every step of the way. It makes me wonder what more he could have done without the congressional headwind."
518,DOYOUR HOMEWORK,Creepy sleepy Joe
519,geoffrey collins,Joe's eyes are black again
520,Rob KH,"If you look at the Dems with all the promise to all things and including to forgive students debt, the Dems are specially good of lip service to convince to vote for them.   After that, you will get jack."
521,Twist TheSack,The Republican Congress. (DEAD SILENCE).....That's The Answer. 🤣🤣🤣
522,manalu1640,OK
523,will macaro,Joe Biden 👍🥇 🤗🤗🤗🤗🤗
524,Gemini353,"TL;DR: If I'd be an US citizen, this debate was pretty helpful to make a decision regarding my vote. I'd probably vote for Trump. 

First, I'm not a US citizen. I'm from Romania, this means some of the intricacies of local politics are unknown to me. I watched both debates out of curiousity and I made up my mind mostly based on these alone. "
525,Andres Paz,Comienza minuto 10:00
526,SHY TOWN,I guess we all should of vote for the moderator...
527,VersusARCH,Nice that they started switching off microphones. But they still need to install soundproof transparent capsules to lock the candidates into (microphone being the only way they can be heard outside - while on of course).
528,Alextree,"Why do someone decide for somany?
Why doesn't someone we allected, just do what we all want? There are actions on the list we definatly don't wanna get done and they may try to sneak it throw this show. 
They may don't even know, that they can get used. If they know something, they can't do much, they hope we change something throw changing our behavior, by looking into the effects we create throw our Form how we consummation"
529,Heather Principe,Oh man the Abraham Lincoln thing.
530,Lauren Walker,The fact they had to mute the mics speaks volumes.
531,ashcroftg1,BIDEN: BLM (Biden's laptop matters)
532,Richard B,"Sleepy Creepy Joe has a weird brain.
It only seems half way decent during a hate Trump commentator debate."
533,Kristijan Ahčin,voting trump =)
534,Cosmin Guramba,DOI TAMPITI. SOUTH PARK
535,Jenn smith,"Biden was the Banjo Boy in ""Deliverance""."
536,Mr. Commentator,Anybody here after Rudi Guliani controversy?
537,WithGod E.,Two sides of the same coin LOL.
538,wake up sleepy the world is a stage,Big pharma puppets at work here
539,VanWilder X,Seems like debate of two 4th graders
540,Joseph the realtor With High Risers,"Trump helped my business flourish in 2020. Best year yet. Thank you, President Trump"
541,johnny mays,Did he say plexy Glass dividers.
542,Cristian Mercea,"at least trump look alive.  Deuteronomy 25:4 biden.  with which country does China border?  with biden's America.
plastic is pollution biden.  how that goes  with your ecofriendly policies?"
543,RiggDone,"When I was younger I always lied using “ever” at the end of my sentences, ever."
544,The FlemishAnons,The 500 plus  children  maybe they have no parents ??? Easy targets for the cartels !!!
545,Social Media Marketing Services,JOE? NO..........  Y U SOUND SO REHERSED?
546,keith strut,Biden's Dementia was showing as the night progressed .
547,Kerolles Hany,Where is biden? yeah sleeping
548,Cat Quitesuit,"I come to see Trump, because he is so funny"
549,Andre Mooken,Whoever scores higher in a memory test should win.. (these dusty old clowns)
550,blackcloud721,Biden come on man
551,gyula moldvan,That's not true it's Mitchell McConnell who doesn't want to pass it
552,Alexander Siniov,"Biden is so old and rusty he can barely speak fast and move. I hope USA citizens are open minded enough to see the difference between old corrupted politician and a man who knows the game, who creates the rules and does rational things to help his country"
553,R6S God,I’m 36 minutes in and this is actually pretty good
554,Patrick McLellan,"Watch Rudy G Common Sense
ep. 80 (78 and 79 are also very good). I cannot add the link to comments AS IT
BLOCKS IT!! I even tried breaking it down into smaller pieces and giving
instructions to recombine, but still blocks it!!  The shame of if all…"
555,Patrick McLellan,"Watch Rudy G Common Sense
ep. 80 (78 and 79 are also very good). I cannot add the link to comments AS IT
BLOCKS IT!! I even tried breaking it down into smaller pieces and giving
instructions to recombine, but still blocks it!!  The shame of if all…"
556,Patrick McLellan,"Watch Rudy G Common Sense
ep. 80 (78 and 79 are also very good). I cannot add the link to comments AS IT
BLOCKS IT!! I even tried breaking it down into smaller pieces and giving
instructions to recombine, but still blocks it!!  The shame of if all…"
557,Patrick McLellan,"Watch Rudy G Common Sense
ep. 80 (78 and 79 are also very good). I cannot add the link to comments AS IT
BLOCKS IT!! I even tried breaking it down into smaller pieces and giving
instructions to recombine, but still blocks it!!  The shame of if all…"
558,Patrick McLellan,"Watch Rudy G Common Sense
ep. 80 (78 and 79 are also very good). I cannot add the link to comments AS IT
BLOCKS IT!! I even tried breaking it down into smaller pieces and giving
instructions to recombine, but still blocks it!!  The shame of if all…"
559,Patrick McLellan,"Watch Rudy G Common Sense
ep. 80 (78 and 79 are also very good). I cannot add the link to comments AS IT
BLOCKS IT!! I even tried breaking it down into smaller pieces and giving
instructions to recombine, but still blocks it!!  The shame of if all…"
560,Tariq Yusuf,"Tweedledum and tweedledee. Choose your poison. What kind of system vomits up these two clowns and considers it to be an actual ""choice""?"
561,Daniel Brock,Jim crow jo lost
562,The Sleeping Dragon DT,joe Biden need to be in jjail
563,crystal saldivar,omg trump
564,James Bond,Who built the cages Joe?   ......
565,David,True sickness is believing your own lies. 4 more years of chaos? 😂
566,Saifullah Amin,"Trump is still the favorite, in and out USA"
567,Kid Talks Tech,We all have to admit Trump won this one 😔
568,Piousone Pious,Why cages? Umm why cages?
569,literatious,I prefer to sample WSJ channel commentary vs that on MSM. At least some is rationally based.
570,iaci8,"Actions Speak Louder Than Words 
Joe: I Don't look at the U.S as BLUE and RED states, I look at the states as the united states.
 I do not trust you, just look at the color of your TIE"
571,Bitcoin,Joe Rogan 2024
572,Foster chance,does he really not know hes been recording looking into a lil girls eyes and saying i promise to get end fracking! and recorded atleast 7 other times telling his supporters hes going to get rid of fracking.
573,Wilhelm Cazimirovici,"I guess Trump will going to make a much better job. Anyway, he should be more pro to green energy."
574,John Yox,"""I think he's a Democrat"" lol"
575,abdenbi CHIKOUN,"Mohammed Ali and George Foreman on their epic 'Rumble In The Jungle' fight in Kinshasa on October 30, 1974
Ali     
""I done something new for this fight. I wrestled with an alligator. I tussled with a whale. I handcuffed lightning, I thrown thunder in jail. Only last week I murdered a rock, injured a stone, hospitalised a brick. I'm so mean I make medicine sick."""
576,NOT SURE,"biden passed a bill , with his boss, cant remember his name,  which allowed same sex couples to travel freely round the united states, (in some states  it was still technically illegal so you could be arrested)  and they did this at the same time that russia was invading the crimea ,  good priorities."
577,Abuzar Aftab,netflix should buy the rights of it
578,karthick vip,I think about to good chance to win democratic party as leader Joe bidden
579,jonny kaziev,Didn’t trump get covid
580,ReydFox,Ah yes the Russian pr- Information that is not true.
581,Loan Truong,"Don’t like the moderator. She is really unfair . She is not deserved for her position. In the debate, she interrupted President Trump every time he tried to speak or explain, or gave only 10 seconds, but she allows Joe a full time to speak. She also raised many questions to make difficult for President Trump but luckily President Trump  answered all issues smoothly and clearly with all proofs. Joe is defeated because he has problems."
582,Alan,"Joe ""I don't see red or blue states"" literally next sentence he blaming red states."
583,Balhar Sohi,ਖਾਲਿਸਤਾਨ ਜਿੰਦਾਬਾਦ ਵਾਹਿਗੁਰੂ ਜੀ ਕਾ ਖਾਲਸਾ ਵਾਹਿਗੁਰੂ ਜੀ ਕੀ ਫਤਿਹ ਪਰਵਾਨ ਕਰਨੀ ਜੀ
584,Jose Carpintero,"Happy to see Biden is somewhat functional, but President of the United States... Come on!!"
585,Miguelito Inguanti,Viva USA
586,Test Test Chicken Nugget,I don't hear nobody talking about chicken nuggets are you
587,Marcel Kolacek,Mr. President. Sending greetings and support from Czech Republic. Good luck. Hope you will win.
588,Vikram Dhiman,OH GOD.!!
589,Kindell Bates,All I know is we are going through a pandemic that doesn't seem to be going away.  Neither has a clear plan. I lost some of my pension by 45% since Trump been in this office ( Pension dropped by 30% before COVID and another 15% after.  )  This whole thing is a joke.
590,Manu,the blue tie is sick..my god. let the poor man at home.
591,Dinpuia Puia,Biden uses smart contact lens to the debate
592,Michael Hughes,Biden wants to deal with North Korea as a Cold Warrior. Trump correctly used diplomacy.
593,Gilchrist Atchaoue,Trump killed it. Pence killed his too. Great job 👍🏾
594,renz fernilla,"During the debate between Clinton and Bush Sr., George look at his watch indicating time to say goodbye.. last night sleepy Joe glanced on his watch as a clue to his wife time to put him ..in bed.and hide in the basement..."
595,Foster chance,they both serve the devil
596,miniboy53,go d i hate ho joe points and stares into the camera and speaks to the camera instead of the lady who's asking the question.. Trying to hard to be 'genuine'
597,sadasdasd sadasd,v
598,empowering you,Biden speaks by clichés
599,Jube Cube,fornite
600,rasheedz,Love u trump
601,Rime,Just  do it like in West Europe. Health Care sucks here.
602,MusicalMercy,VOTE RED
603,Ken Williams,He talks about Democratic run cities but he lives and loves New York.... that’s irony right?
604,Declan,Trump absolutely destroyed Biden on this
605,MGTOW Stan,Ahah Biden is typical political statement
606,Ilia Kemp,Winner of this debate is... Kristen Welker!!
607,Viktor Stankov,"The moderator will definitely vote for Biden and excuse me, I like her very much. (That sounds like Trump) :D :D: D"
608,Alejandra Reader,trump obviously cares more about the economy than people's lives
609,My reviews,BIDEN SOCIALIS COMUNITS SYSTEM DOESNT WORK
610,Garrett Sim,Where are the parts where Trump was muted?
611,Scrubz Rymes,Biden 2020
612,tom htun,Both men did a very good job convincing me that the other guy is a phony.
613,D Kahn,"I don't understand how anybody can like Biden and think he will make a good leader.... he is weak and indecisive.

It doesn't neccesarily matter if you like the person, or not, it's how well they can run the whole country that is in our own best interest."
614,Lilac Sweet,Systematic racism only existed in the past 4 years? Can Biden cast a spell and systematic racism will immediately disappear?
615,Cato Zachrisen,Is this a corona virus debate?
616,Franklin M. Fotang,Biden is certainly so dumb. What will you do? and all he does is blame the president.
617,Shneldon,"Lol I love the way Trump moves his hands. The further they're apart, the larger the lie he tells."
618,Reza Tayebi,"Who’s watching this and is not even American? C'mon, Man! 🍿

Which one do you think will be the POTUS 2020? 😅"
619,REM S,"https://en.wikipedia.org/wiki/National_debt_of_the_United_States

The Congressional Budget Office estimated that the budget deficit for fiscal year 2020 would increase to $3.3 trillion or 16% GDP, more than triple that of 2019 and the largest as % GDP since 1945. CBO also forecast the debt held by the public would rise to 98% GDP in 2020, compared with 79% in 2019 and 35% in 2007 before the Great Recession. "
620,Matthew Abel,can we just have no president?
621,J C,"Fact versus fiction..47 years in politics what a lucrative job.  CCP will be my next Burisma ...I plead with you after watching the debate, Think very hard before you cast your votes cos U will have to face the consequences for the next four years.."
622,Mai Houa Vue,#trump2020
623,Luka Kokot,bad and worse :)
624,Walter Sandi,Norstromstorenorsd
625,TheJohnnystockman,Which black guy/woman making 300k a year was killed by police?
626,Emily ye Jeon,"Apparently,  Joe has Botox injection for face ??!!"
627,Tamagoyaki,I have to say Biden has a great amount of patience (to this loud mouth idiot).  If I was him Trump should be chewing his false teeth.
628,The Open Economy Initiative,"The Choice is : Red Goldman Sachs VS Blue Goldman Sachs. Dare to think. Buy gold, silver and bitcoin. Prepare for the recession. Protect your wealth. Ignore propaganda."
629,Lou 13,"Nowhere to go, nowhere to go. It's criminal, its criminal. - Biden 2020"
630,DmitryN,Is there a transcript of this?
631,David Celestino,How can you bring up corruption allegations when you don’t even pay taxes! Atleast biden can show proof of income
632,Norene Garza,"“ everyone is dying joe , we gotta open up “ -trump"
633,Braga,China everybody! Is China’s fault!
634,Michael Hughes,Nobody points out how much energy is wasted by over powered autos and over lit signage and such.
635,Jason Roper,Trump loves to play the invisible accordion
636,Moebius Spinn,Biden the fear monger.
637,Christmas Love,christmas 2020
638,Jac Rentals,Number one...Number two..and number one. And number 2. number 1....anddddd number two.
639,Dry Saliva,C'mon man
640,Lawney Malbrough,Given the fact the Joes son is a crack head it's reasonable for him to say lets not jail people for drugs. He didn't feel that way in the past. What has changed?
641,Levi Johnson,"Joe needs to do a deeper investigation into how immigration works out. A democrat set out to make a pro illegal immigration film, which turned her into a Trump vote because the illegal immigration route ends so tragically."
642,My reviews,MINUTE 26:47 BIDEN SAID I dont look this at the way he looks red or blu state yeah righ ja ja the he goes and acuse the red states sucks man liar you want to close down no jobs with biden just were the mask you be fine this virus is going anyway revolting BIDEN EQUAL CHINA
643,James Bond,So then...Biden is saying Obamacare needs to be fixed? Hmmm?
644,Hogey Ala new,biden is pro WAR
645,Tomáš Mika,"27:44 Joe Biden: ""I don't look at blue or red states, I look at the united states.""
Also Joe Biden 1 second later: ""Look at the red states with their coronavirus spikes."""
646,Robert Denmar,Nursing home Joe.  Bye Joe.
647,Ashley Bishton,affordable healthcare.....hahaha here in uk everyone has the right to FREE healthcare under the NATIONAL HEALTH SERVICE.... why are the usa so far behind the trend. if you aint got money in usa then you die. its a scandle and people should rise up and demand free healthcare
648,SCARZZIO DA DON,Just here for the comments: The third debate
649,Tomi Tamminen,Biden want´s WAR!!!!!!!!!!!!
650,WowCelebrities -RA,Great debate much better than the first one!
651,Adriel Isaacs,Why is Trump always doing those antics with his hands?
652,george s,biden lies
653,Mikey Sipin,"I see that Biden has adopted the deflection tactic of, ""laugh and change the subject."" Worked out GREAT for Hillary 4 years ago... smdh"
654,YewHock TAN,"What about US interfering into other countries? If you do not want others to do that, you set a good example. You uphold international norm and support UN to do so."
655,Tyler Sutton,Why does she ask joe easy questions
656,Darlene Donovan,I wiish that people would not ignore the main issue and head on to something that not even relevant.
657,NEWS AND VIEWS BY AMER,(MY VIEWS ABOUT TRUMP)  GOOD LUCK TRUM ...  | NEWS AND VIEWS BY AMER( HANFI)
658,Star Kids,Joe Biden
659,Rising Antonio,Two  opposing world collides.  One got rich as a businessman and the other as a politician.
660,MsElleDee,You don't know what to say about what you said....got it Trump!
661,Latonia Johnson,"Those names of pharmaceutical companies raises red flags especially J&J and Merderma if the last is spelled correctly.  J&J's baby lotion has been stripped of harmful ingredients that were known to cause health issues including the loss of lives. The lotion doesn't have that famous new born baby smell/scent that was loved by so many ppl including those that have no children. Their baby powder was pulled from the shelves of stores only after law siuts were filed and won,  as a result, of women diagnosed with cervical cancer. If, I'm not mistaken I believe that the CEO is incarcerated for knowingly adding opiates to their weght loss products/medications. Please correct me if I'm wrong about the name of the company responsible for the opiate scandal, but I'm alnost positive that the baby lotion and powder were products that raised concerns of millions of parents and adults  with no children but also used them.  "
662,ivet iniguez,"""founding fathers were smart"" -joe Biden"
663,The whip Of God,USA 2020 Trump ❤
664,Lissa Cabler Ware,Moderna Gates and Murdoch win the US election 2020.
665,Stephanie Jefferson-Garma,"President Trump...Of  Urrr two of them, I will put it nicely.  President Trump makes the debate all the time 😄"
666,Ajay,Moderator supports Joe  that is of sure which will not work out
667,Graograman Hawk,"This was decent. I liked the mediator, she allowed both candidates to talk within what was possible and the questions weren't bad. Nice job."
668,Sister Serenity,"This was a good debate. Kristen Welker did a outstanding job.  
I have absolutely no idea how this election is going to turn out. 
Both candidates had their strong moments."
669,Buffey H,Did you guys hear Joe biden say he doesn't see blue states and red states but the United States. Awesome statement UNTIL Biden said the red states are the states with biggest hike in covid19 cases!!! SMH
670,R N,I vote for Jesus Christ to save us
671,Stanley Kinzinger,1:13:07 Trump just showed his racist side there.
672,Jason Lee,history is a set of lies agreed upon - napoleon bonaparte
673,Marc Yuan,Vote for her pls!
674,jesus Dino,Trump you need a live stream boo
675,Joost van Herpen,I have to say this is a very very good moderator. It's rare but she is actualy neutral.
676,Alpha Ridh,Turning off microphones: great initiative 🤣😂🙏🏼
677,han yew,biased moderator
678,Michael Makaveli,Russia Will make Sure that Donald Trump will be RE-ELECTED 🇺🇸🇺🇸🇺🇸
679,pasha,"Every country in the world is involved in US election and each one pays for it every single day. Btw I'm russian and I watch this debate, coz it's going to affect me and my family probably more than anything that is happening locally. Hopefully the world is going to become more decentralised, coz this is getting rediculous."
680,Apple Jassica,Trump🇺🇸🇺🇸🇺🇸🇺🇸❤️❤️❤️
681,Martha Delgado,Biden no tiene plan de nada
682,John Strand,"Holy Moley.  The 2 minute warning and it triggers Biden to start rambling about ""global warming"" while we are all freezing our Butts off all over the country with the earliest blizzards in a hundred years.
He wasn't doing so bad until he started that senile garbage."
683,gqn2,"The moderator is much fair.
Chris Wallace on the other hand had an agenda."
684,Gavin Allistar David,"did the democrats see an American or they saw a problem in saving ambassador Stevens in Libya , now all of a sudden Biden is pro American and sees Americans. Democrats are the biggest crooks"
685,Holly Blain,What the frack is fracking? Seriously ? Another political  rhetoric that knowone knows. Fast talk political bs. Someone  explain it to me!
686,John Heida,The 38000 federal inmates released during the Obama Biden years finished their sentences.
687,Chris Doody,New York is not a ghost town we are practically reopened
688,Cody Rogers,Joe is pretty negative
689,Hey Dude,Millions and millions and Millions and millions and millions and millions Millions and millions my favorite quoted by Donal Trump
690,Chris Zablocki,Stockpiles of grain.
691,Salty meat and cabbage,I cannot betray my conscience to vote for Biden. I cannot blindly follow the crowds to vote for history Joe....try to clear my head to make the right decision.
692,Samaje Singh,Go biden
693,Immanuel,Both of them slaves of the pope: both doing the will of the Antichrist. Fraud!
694,Michael Hughes,Biden is great at closing with platitudes.
695,TYPE xxi - WOLF,"just 2 months and the grandson of a deserter will be kicked out of the white house ... 
and if he ever visits his roots no one wants to welcome him except the one with the certificate from the bavarian king that Trump had to leave Germany before july 1905 cause he had lossed his citizenship due to deserting."
696,Babu Lal Kalawat,"Being Indian 
Still I watched this debate  .
Much better quality  debate last 1st debate."
697,james raj,Moderator was excellent....
698,Lil Crypto,A real comedy
699,AgooD Avgguy,"WALL -  - If a person own 2 laptops, then as the admin he can change the date, time, time zone first, then he can create user accounts in any name desired. Using a second Laptop, as the admin a person can change the date, time, time zone to be whatever he wants it to be, then he can create user accounts in any name. Anyone can, then fabricate any thing that they want between the two laptops that you control as an admin. email can still be made up and or edited as well. If it is a printout, then that is not acceptable."
700,Kellanie Cable,"Elon Musk is digging tunnels underneath cities for the same reason they sent all the rockets into space, but you don't know why do you?
PLEASE READ VERY CAREFULLY"
701,Blood Moon,Did Biden call Trump Abraham Lincoln lol
702,Levi Johnson,"Joe Biden's campaign tag line: ""The Sky is Falling!"""
703,badabing,99% recover???????????
704,afonso.ponto,why do they have to stand? They're 200 years old combined
705,yun lin,"better manners, but still too much words than what they have done."
706,Remigio Rincon,Creepy Joe sounds like he is chewing tobacco
707,tadeusz ciszek,"sory JOE BIDEN wants to destroy the USA and let communism go wild.
all opponents will end up in concentration camps.
PEOPLE WAKE UP DONALD TRUMP IS HOPE FOR A BETTER FUTURE.
THERE IS A FIGHT HERE FOR THE WHOLE WORLD."
708,Yo its Shepard,biden says MONEYS
709,Hun Star VaBar,"I Think trump right because once upon a time I was in school and I don't wear mask. What happened? Nothing

Yes NOTHING."
710,dia,So who won the debate ?
711,Daniel Brock,Jim crow jo id unbearable
712,South Korea Rigged Election,SOUTH KOREA MOON Jae-in is either a diplomatic genius or a communist set on destroying his country  ( BBC  ) South  korea 's liberal rulers unleash their inner authoritarians ( the economicst) South korea is now under martial law   /   South Korea Rigged Election CCP Out
713,Pallabi Dutta,It is the debate between the optimist and the pessimist!!
714,Robert hang,"Amazing how Trump brought America to talk about politics since his election.  Before him, elections and politics were so low key and boring.  Better mediator, and good discussions."
715,Ajay,Moderator has got no right to challenge what the parties says .. moderator was a waste here .. came with a predetermined agemda
716,جو بدن ٢٠٢٠ !,He keeps talking about Bernie Sanders. Trump you’re running against Biden not Sanders
717,Hovawartfreunde,"""Having good relations with leaders of other countries is important"". Umm. Is that why the US has isolated itself and offended all their allies in the last 4 years? Or is he referring to dictators he has a great relationship with?"
718,homer3234911,IF CRAZY JOE BIDEN GETS ELECTED KISS YOUR RIGHTS GOOD BYE....DISGUSTING
719,Vandelay Industries,Joe Biden convinced anyone who was hesitant in this last debate to vote for Donald Trump.
720,Mr Buzzkill,Trump still gotta get the last word
721,Patrick Tuorto,"For those that still think the US is going down hill ""for whatever reason"" what other country takes their leaders to task on a debate stage like this?    There's nothing more exceptional that indicates a healthy, fully functional republic than a grand ""job interview"" for the position of ""Leader of the Free World"" with it's citizenry being their prospective employers. Do you think Putin or Xi have to do this every four years?"
722,Geir Mikkael Antonsson,Joe Biden is a clown !
723,Rishad D'cruz,Donald won this!
724,Alexandra,Oh LORD we need u more than ever....
725,Barbara Selexa,Guantanamo for biden
726,ALIREZA JAMSHIDIAN TEHRANI,"Any educated person in either social politics, economics or political science would understand how unbelievable wrong Trump is in his statements and his theories over politics."
727,Jesse L,TRUMP 2020!!!
728,Aaron M,Is one of these guys going to be the president of the USA? I can't believe it.
729,Owen Pickering,Did they cut trumps mic when he said “historically black”?
730,chung w,"The United States defeated the Soviet Union and thought it would end communism, but the Americans never dreamed that they were infiltrated and destroyed by the CCP and the American left, and suffered heavy losses.  If Biden wins, it is more equal to the CCP's victory."
731,Roger S,"Yeah  Joe ,Why,why ohh why  you didn’t do it when you had the chance ,for 47 years ?come on man  ,give me a break , it’s way too late now Joe."
732,ELVIS Chinedu,I love u trump u still remain the best
733,Duane Hellier,"Joe: I don't think of them as red states and blue states, but all the problems are in Red States.  

How to contradict yourself in one sentence. LOL!!!!"
734,anthony edwards,EVERTHING BIDEN TALKING ABOUT ARE BEING DESTROYED BY DEMOCRATS
735,ROBBIE RACER,TRUMP YOU ARE GONE!!! Thank the lord!!
736,4 REAL,"donald trump goes to sleep at night knowing that he's going to lose to Joe Biden.
The national polls have constantly shown it, and many of his former supporters are confirming that they are abandoning trump.
America should prepare itself for the racism-inspired rioting, and claims of voter fraud, that will follow trump's November 3rd defeat.
trump is, and always has been, a ruthless, sinister businessman, and he came to the president's mansion with absolutely no experience in politics whatsoever, but yet he fantasizes that he's the greatest president ever.😏"
737,Mark Saint,I like what Biden says but I wish he didn't slur his words constantly all the time.
738,Franklin M. Fotang,"Trump be like ""You don't know the law Joe""."
739,Don Martin,So who built the cages Joe?
740,Arleta Kołakowska,Can she be a president?
741,Michael Hughes,So far not a word about polluting plastics and hemp as a good alternative.
742,AquilaRin,"I get some moderators have to moderate the debate but sometimes they have to shut up, I want to hear what Trump and Biden have to say! I want to hear which candidate is going to do more for my country! The questions should guide the debate, not control the debate."
743,Sheri Smith,"He still dozers over moderator.  Plus no solutions just blah, blah."
744,M Glory,"I see no problem pointing out the region the crime or disease came from in a discussion.
Using a politically correct language doesn't automatically make you a non-racist. Mentioning where the criminal or the disease came from doesn't make you a racist, either. 
That is a way to take freedom of speech away from people, the political correctness can be hypocrisy so watch out."
745,Pablo Escobar,Classic Trump is back! Good one.
746,thangi lalnunthangi,Yesss we know Mr.Trump ! he did a good job with foreign policy and he worked hard for his country's  he know how to do/ how to deal anything else he was the best president ever!!  God bless America
747,Jonnis,"The Paris-accord was voluntary! the country decides what they do, set the goals, no one is forcing anyone to do anything, the Paris-accord is voluntary! 
How can Trump be so stupid as to not understand the most basic things about what he is talking about?"
