,Name,Comment
330,Aois Preutt,"""I think when we look back through this, hindsight will say, all things considered, he did pretty good.""

200,000 people dead and counting is your idea of pretty good, huh? Very low bar, sir."
331,The-Bastion-Main,Quick some one go into that room and unplug their O2 machines  😂😂😂
332,Ian Miles Chungus,9:50 that lady looks ridiculous
333,Nuza Gonza,Partial information of registered early voters like yesterday in Miami not inspired for Mr. Trump.
334,John McDonald,TRUMP 2020 from AUSTRALIA end of story Love the USA our president is the Boss.
335,Ken Parker,"43:18 ""... the most trusted democratic election system in the world!"" The voters get to signify their preference for president and hope the guys who casts their states ballots takes it into consideration. You should export that around the world. The lady in the big hat at 9:44 who fought for and died for her freedoms  is not as delusional."
336,Napa,Scientists love power.They want to decide what to eat or not .How to live ours life. Scientists want to control evey single thing.
337,Joe Hiden,Haha look at him campaigning....Everyone knows the best way to win an election is to hide in a basement
338,Sandra Myers,It's been a 4 year nightmare....
339,Jade jade,"Now this makes Scotty from Marketing look like a bloody angel 👼

Lucky and happy to be an Australian — imagine living through this mess."
340,LION HEART TV,This is a election for the history book very super tense. 2020 has been a rough year but we can make it through together.
341,Ronald Giroux,"America is at a crossroads but the paths don’t lead left, right or north, east, south, or west........it’s up or down!"
342,James Stoots,The ones for bidon has some sence l see
343,Marié telléz,"Yes I don't let it dominated me ,  my friend died of cv19 😰"
344,Colter Thomas,POV: You're looking for all the democrat comments
345,Rich Campbell,"So partisan piece, laughable. No mention by narrator that Kyle In Kenosha was attacked and not charged with anything because it was self defense, as Pres. Trump said in press conference. Video is clear."
346,nraughmoobkhosiab Xiong,I don't trust a lot mailman because they threw a lot of   our votes by mailing a way this was part our problems on this election.
347,Two Heart's Farms inc. None,Anybody tell me where the mental institution is that the Republican party finds their candidates in and recruits them to run for office
348,Kevin Liang,Lots of references to Andrew Yang's talking points.
349,Atan Ucheoma,"How many Americans, can seek medical care from walter Reed hospital?
What has he done, to avert the ravages of COVID 19, in America?."
350,Internet Marketing Maps,"Donald Trump is draining the swamp in Washington, which was his stated promise to the American people, and, that will be Donald Trump's legacy, and why, 'true American Patriots love him so much... God Bless Donald J. Trump, the nation owes him a great deal of gratitude - America, will never be a Socialist State while President Trump stands between the weak-minded reprobates on the left, and the real freedom-loving American Patriots, who truly love their country. 👀😎😀👍"
351,Anime _gamer,I hope the orange man is horrible that he's going down
352,Clayton Colegrove,You all are lieres to.   TRUMP took the cure. Did miss the he had it
353,Samuel Zaragoza,what do they mean by if its fair? Are they implying if BIden wins most of his votes by mail then its not fair?
354,Xiong F Fong,"210,000 Americans had died on Trumptard’s watch , remember that.  And it’s still going up , less than week before election."
355,LynxEng,"Can someone explain a thing to me.  Trump campaigned the first time around on the slogan ""make America great again"".  4 years on and he's campaigning using the same slogan.  Is he claiming he's failed to make America great in the 4 years he was president?"
356,jmfogsy,If biden got in then you will see the last of america fact this video makes me sick its just so far democrat spew.. Only way trump will lose is threw (voter fraud).... Maga.
357,Carlota Gonzalez,Te pandemic is 50% People is sick or pasaway armando te Word. Is pandemic?
358,hazeluzzell,I’m 80 and I’d loath to live in that ‘Villages’ place...
359,Jackson Kedaha,"This is how great nations fall...America will fall and like it or not ...China is the next super power...When all this is unfolding in America..China is laughing and rebuilding its economy...China Super power waiting to take over from America....
America should be the last country in the world to question any other country democracy...."
360,Raymond Krzywda,"There is 674,768 people in the city of Milwaukee and there not voting for Fat Donny ever again."
361,Homerbah Lyngdoh,Fake and negative news. Everything is an empty threat. Landslide victory to Donald J. Trump because he is already a winner.
362,Herbert Twiine,You have the polls. America has Americans and that was the difference in 2016 and it is now in 2020.
363,hendry ly,A big bunch freaking liar clown! VOTE HIM OUT!
364,Shyam Mohan,I still don't believe he get COV19 it's all part of his cheap politics lies from this man I strongly wish that he lost the election he is going to cry no more money to Thief and put in his pocket
365,Alexander van Oosten,"You can blame  your president. Here in Europe we did more and still there is a second wave. No president is this world is more powerful then nature.  But in the end, we are all responsible personally by not taking this seriously, eat bad food, etc, etc."
366,Jeff Salver,this is definitely ABC news fake as hell misleading lying manipulating storytelling
367,Kim Qadir,I have a suspicion that Trump has thrown it away on purpose by acting crazy and I would like to see an analysis of the financial advantages to Trump of losing. Also with Amy Barret on the court and a Republican Senate it does not matter if Trump loses.  If the Senate goes Democratic then we face wars and destitution.
368,Charles Leung,Four years of embarrassment is enough!
369,Lorenzo Wilborn,"as a teacher currently, to see the amount of mature ignorance that exists out there.  have faith in rump because he is business man??????  he has cheated, lied, conned, manipulated and lost at nearly every turn!!!!  i wanted to believe that maybe this was filmed before all of his failure was common knowledge........ which is a testament to my inability to perceive such levels of ignorance in someone who shouldn't be"
370,SDMS 9,9:46 still but you about to
371,yoder bird,"So long, and thanks for all the fish!"
372,Elle Tea,Yeah the ones left alive will vote for him! Good luck!
373,ga ga,"Don't look at the numbers. We are rounding the corner, so look instead at the corners. Such beautiful corners, they're incredible. You've never seen such great corners in the entire history of Americans, stuck at the corners."
374,lastlines09,"I watched from Europe and witnessed a decent, not perfect, but decent country turn into hateful, separated, violent place, where the leadership is a big part of the problem. I hope in 7 days people will have come to their senses again and those who have not voted until then, will come out and vote and vote for a  president who will be better for the country"
375,Carmel Dowley,"Those voting for Trump because of the economy forget that on the Biden side they have Warren and Yen, two economists that won't let the economy run down in a democratic society."
376,obor osalen,I bring you all blessings from my LORD JESUS CHRIST WHO Is coming again to judge the living and the dead hope you believe In HIM?
377,Kay Maria,Yet this is the land of the free lol.
378,sn0m0ns,9:46 so she's dead?
379,Sofia Rodriguez,"""Never before have we heard a president delegitimise the most democratic election system in the world"".  Who are you people? ""...democratic election"".... you have to be kidding.  The USA is so corrupt, you buy and sell your politicians and the rest of the world just watches as your ""developed"" country goes backward on the social progress index.  The USA, along with Brazil and Hungary, are the only countries that have declined ranking in at 28th!!!!"
380,Subaru STi,Trump wants to be DICTATOR.
381,Subaru STi,Trump wants to be DICTATOR.
382,Subaru STi,Trump wants to be DICTATOR.
383,Awesome Gaming,America was already great before IT came into the oval office
384,Carl Wilson,It’s not Biden vs Trump. It’s Old man v Petulant Child.
385,Roz Hill,Trump shreds our constitution and his cult keeps saying he loves it.  Absolute proof they are mind-controlled.
386,James Maxwell,"Some of trump followers are draft dodgers too ,they rather start war here among their fellows Americans and to go across to other countries and fight"
387,nicholas mitsakis,Why is the aussie media so bias? Trump 2020
388,Jean Bergeron,"Omg, the lady with the big red hat must not be listening what Trump really says.  There has not been a greater danger to the constitution or freedom.  Simply unbelievable."
389,Mike Patrick,I work for a Union that I disagree with there policies so I was allowed to opt out of the Union but still keep my Job... Biden  already stated he will stop right to work forcing me to pay dues and join a union this right here is a reason Iam not voting for Biden besides him being a crook with his family and getting kickbacks
390,Dean Smith,TRUMP 2020. Has anyone considered that Trumps vision instigated the first country in the world to have a vaccine ready to go by the end of the year.  How many lives will he save on the grand scale of the spectrum.
391,WASHROOM STUDIO,he hasnt even gotten fkn started yet
392,Julian Boone,"You mainstream media just don’t get it. Do you Really think that the Millions of Americans who underpin the constitutional republic will just stand by during any struggle post election? 
  Americans have nothing to fear because of a bunch of Mammas boys with blue hair, tight jeans and unclear gender.
  Americans have met every threat magnitudes stronger for over 200!years."
393,nicholas schroeder,"He's got the luck--and backing--of the devil; so, I'm not holding my breath"
394,100perdido,"There is no stopping Trump.  Like the laughing vampire who slaps the crucifix from the priest's hand, he will just keep on coming.  And if you think he is gone, if you think he's finished, he is what goes bump in the night.  ""Pleased to meet you, hope you guess my name. Oh yeah""."
395,Lavish Whisper,Never in my life have I felt more grateful to be a NON-US citizen...
396,Stephen Odell,"The narrator's voice sounds English to me. England, a country where they think the opinion of a news paper editor is important, but here we know that it is only the opinion of one man and he has his program. He has proven to be no better  informed then any one else yet he thinks he is important and tell the rest of us what to think and not giving us the facts to think about. They decide what we hear and it goes by the way of their clouded liens. They have never asked the important question of what is the roll of the press in a free democratic society? There is always some one willing to tell a king what he  thinks the king wants to hear but not the truth. Ours is collectively  called the press. The think that they know the people but run out and get their story then go back to their bar. Polls are an example of this. They spit out who is leading in the polls like an announcer at a race track, he's a head,   now he is behind. Only a fool would make as important decision on a poll. But that is so like them. There is one country who is trying to take over land of all their neighbors, control sea going traffic on  the open sea on one of the most important trade routs, interfere with every country who borders that seas, have a unit of their army monitor  all traffic on the internet, have a law that any one who produces computers or cell phones make them in such a way that they control and spy on any user, they have passed laws that make any thing that they consider an insult liable ti them no matter where they live. They have made predatory loans to small countries who could not possibly pay them back by building ports or offering to build ports or canals then taking them over, or demanding a navy base their. Do we hear any of this from the press? NO! Let some one in a far away country kill their girl friend they go on and on (as the blade runner).  Why do they want to support a foreign who has openly stated the wish to destroy us is beyond me. Don't they realize that they owe their existence to the first Amendment? Do they think that they will have the freedom if we do away with the Constitution? Are thy tiring to kill the goose who laid the golden egg? Did the country in Question give them money? Why do they defend the lawless, the corrupt  politicians?"
397,KARMA777,Trump did a great job with keeping us safe from the democrates new world order. Bias media. Most  democrates states suffering.
398,Chaowei Huang,I feel sorry for the couple whose ages are over 70. Their computer business through hard-working of 30 years is almost ruined.
399,Christopher Woodford,"""I will kiss everyone and we will make America great again!"".......His greatest political weapon is intimacy ?! Lol! 😱"
400,Alfredo Johannes,looks like this village is flush... now we know where the missing ones went
401,GABRIEL DOCTRINE,This is a non partisan comment:That hat the Lady is wearing that's supersized is silly no matter what it says
402,nobre du,"What a shame for U.S here in Europe if you wear a gun during protest you will be arrested,and maybe more,'cause you put in a danger the rest of population!!!"
403,neousagi,"Once he is voted out, the major challenge will be a smooth transition of power. I can't see that happening with this nutjob. At the least he will try to rile up his ""base"" and incite violence."
404,L F,I hope he's history after next week...
405,geoff mcintosh,ABC read your comments... you are being seen thru... fake news all the way.
406,Rosa Gonzales,"After I read many comments from both sides, conservative and liberal, my conclusion is the liberal brains are empty because they have been brained washed by bias one sided media for so long and they do not research. It is sad that they will go out there to vote for a corrupt Biden without making research first with different news sources beside the left media and MSM."
407,Adventure and Gaming,"There’s some very biased presumptions in this video... makes it almost unwatchable and why can’t folks educate themselves? 

On issues of Covid 19, the truth is in the numbers. Take any 10-15 countries’ stats and Covid 19 has killed between 0.05% to 0.07% of their populations including the USA. "
408,Nathaniel Joseph,"FOOL ME ONCE SHAME ON YOU, FOOL ME TWICE SHAME ON ME...."
409,Gio Perdomo,If you dint care bout people that die!. . . You are not a human being!☝️🧐
410,Tane Mahuta,"This is a bias report. Where’s the report on all Biden’s shady deals, gaffes, lies and backflips... “com on man...” Biden for senate kumla Harris for Pres"
411,ignacioprado,He loves god and he loves us😂😂😂😂😂😂😂 that’s the funniest thing I heard today.  Thanks for laugh dumb lady.
412,REALESTED PRODUCTIONS,"So funny. 

Did Winston Churchill went freaked out to the public cause the Nazi War Machine was heading for their bay or about to bomb the hell out of London?"
413,Michael Tomko,Should be a law against a president lying to the people .😥
414,Brian Caleb,He brings out the worst in everyone.
415,Leonardo Pineda,9:35 He loves God ????? He uses God as props!
416,Marlsa,Omg the doom and gloom!! Sooo partisan.
417,Platypus Paws,"32:10-33:00 On Rittenhouse being  & ""Donald Trump refused to denounce the shooting"" I saw all the videos, and just about anyone else who did, and knows the facts of the case would say all three shootings were self defense, both legally & ethically. Rittenhouse was there to project businesses. He put out an illegal fire, then was chased, shot at, he shot back**, was chased, verbally threatened & attacked by a group & shot to defend himself from very likely a severe bashing. They all turned out to be known repeat criminals later too! But Rittenhouse wasn't. "
418,George Agboh,"As a leader you mean he would have said oh COVID is dangerous please all America run into your  bunkers , Fear according to God is the worst thing mankind  should allow."
419,Royal Priesthood,He will only be in  power for 42 months or 3.5 yrs (same thing) and will be destroyed without hands because it will be God who destroys him.
420,Kande Gomdah,We are going to vote him out.
421,T N,Trump never went to church besides Christmas. LOL.
422,Boy Kelly,Biden crime family??? US has the right to know the truth about the emails?
423,Joseph Williams,BIDEN 2020!!!🇺🇸🇺🇸🇺🇸SAVE AMERICA!!!🙏💙🌊🌊🌊
424,Richard Thompson,this is how a con man  makes you trust him
425,Johanna Co,Just wait and see Trumpet will win...as the heavenly had spoken!!
426,M C,"Trump = Dereliction of Duty, a legacy of destruction and incomplete policy... that’s what needs to be repaired."
427,iam3mondoot,He loves himself and no-one else simples.
428,icoutv,President Trump made the US the Number 1 oil-producing country in the world ! 4 more years !!!
429,Michael Romano,"Jesus will soon be here your time is running out to come to God, turn from your sin, God loves you and wills that no man should perish.believe it don't believe it God sends no one to hell, you choose it yourself."
430,Sniper Master,America was lied to. He said Make america great again but millions of americans have covid and hundreds of thousands have died and the numbers are rising. Police brutality and racial injustice lack of gay rights female rights and the global warming crisis is getting out of hand what will he do?
431,Fuzzy75,"THE ""POLLS"" 😂😂😂😂😂"
432,Sandra Rios,Biden!! ❤️
433,hrobbins,Majority of votes went to Hillary but trump gets office. Our system is flawed but at least we can rely on term limits.
434,snowissj,"The president loves Jesus? Loves the constitution? Jesus would be shocked at us today. He’d think, nothing has changed."
435,Field Marshal Doge,@9:37 it's hard to take her serious 'cause of the giant hat lol
436,N N,He would have been more respected as a rich man if he didn’t go to White House! He brought so much shame and embarrassment not just to him but for the whole US country and people😿he should stop pushing to win again it will be worst.
437,marty19601,"You guys coverage is totally one sided.   I thought with the title it may be somewhat fair, but it's completely against trump.  You Should be ashamed of yourself.  If you don't want him as pres, say so.  Don't be sneaky"
438,It is what it Is.,"She fought and died for America, she says obviously still alive, from The Villages In Florida, gods waiting room. So nearly there love."
439,JJ Sundra,"""TRUMP""  (Vs)  ""BIDEN"" 

""The Devil""   (VS) ""The Deep Blue SEA"" ...!"
440,H G,"Fox News and the New York Post, is predicting a landslide Biden victory over Trump. Remember ... go out and vote although Biden lead!!!
Take 2016 as a lesson . Don’t expect Biden to win if you don’t go out and vote . No voting means a vote for Trump"
441,bang yolo,"Democrats haven't learned a thing from the ""unexpected results"" of 2016. If they had, they wouldn't still be pushing away the silent majority of voters who swayed the 2016 election. Once again they're gonna stick their heads in the sand and assume that if most media supports democrats, most people must support democrats."
442,jody gunz,"""The Villages of Damned Fools"""
443,byram101,"""So many people like me.. have died for.."" Well lady.. he's coming and bringing just the thing to make that a reality."""
444,wayne johnson,the problem isnt with the voters its with trump he's a criminal
445,Bart Foster,Ever notice both his first and middle names rhyme with CON!
446,Chris Turner,"ABC, aren’t you ashamed with poor content in your reporting. Why do you only report leftist argument? 4 corners is so biased. It is shameful to have this type of reporting here in Australia."
447,Tiffany Krieger,Cult45 is drinking the Clorox kool aid 😳. Vote. Show the world not all of us are brainwashed cult members. Fight authoritarian rule!
448,Darko Vignjevic,"I have a question as an outsider. Regardless what you think about the president can someone from the US tell me if he made any positive decisions or policies so far? I have a few friends and acquaintances from the States (Rep., Dem. and undecided) and one thing they had in common was that they don't like the banter but are willing to let it slide as long as he delivers on his promises regarding the economy"
449,Ra Gaufo,"If you want Nasty listen to whom, hahahahaha good job👍🏽"
450,Mari Cadwell,"ReeeeEeeeeEEEEEE !! Lol, Luciferians, get over it."
451,Ibrahim Hassan,Talking about the votes he lost? U hv no idea the votes he gained look at the polls? Look at the people
452,Z. Deutch,"220,000 Americans dead & counting..
and Putin didn't have to waste 1 bullet or send any soldiers into US territory. What an effective Trojan horse Trump turned out to be!"
453,Devid Tedebo,U didn't make America great. You make least and worse. This election is final for you.
454,Daniel Perez,Yeah  he can with a little help from Russia 🤣😂
455,HeroWillRose N,"For four more years not difficult for president Trump.  We need to united and fighting the outside threats, let make America better living than before.  No question about the country’s a mess.  The mess from Wuhan coronavirus, the mess from divided in the states capital, among educators, among politicians, among handouts visas, etc.  Also, electro votes are accounted final resolved.  We can’t give China freeloads and openness nor US government officials close tied to China and Chinese.  No question our president Trump stood solidarity in the front line to all unfair trades, threats to national interests, for over 20 years, etc."
456,Drews Metal Detecting,"more lefty  News  ,  i want my taxes back that fund  this  propaganda , ABC you are more  irrelevant  than ever  , please be impartial  , or Defund  the ABC"
457,Curtis Lopez,Biden2020 - I didn’t vote in 16’ already voted blue in Florida weeks ago
458,breakit46,Donnie wins again.
459,loly tran,"MSM in America is just biased propaganda, it is bought by China"
460,Narciso Fontecha,"I am 85 years old, have high blood, never been threatened by the virus because I am religiously following protocols, social distancing, avoiding crowd, and most of all, I believe in God and is calling to him for protection.   Trump won Florida by a mere 113,000 votes.  Now he will win by substantially more than that.  The Latinos are for Trump.  The black community is for Trump.  God will make Trump win."
461,Leo Issac,Only FOX NEWS will have problems if Trump lost this election. FOX NEWS is a bias broadcast that supports White supremacy.
462,Kenster,Imagine coming to The Villages as a non-white person
463,Nicole Jeune,"Watching the village people blows my mind, over 200,000 people are dead, what good job did President Trump do? He let Americans die here and abroad."
464,John Leach,We the unwashed are relying on you the press to monitor and scream about any election problems.
465,Ivy Jean,What Freedom was that lady with the big hat is talking about ?
466,Ranaldo Bobsled,"It's like this for me. I thought Trump had zero chance of being put into office but low and behold they put him  in. I was shocked. Hillary didn't belong there either but was the far far better choice. The ""they"" that I speak of are the rich and elite, they select the next POTUS and put said person into office. America's voting system along with government is a sham. Nothing more than a formality to prevent citizen revolt. Our  constitution and government need a complete overhaul because it's outdated and useless. I'd love to explain but there simply isn't enough room here and frankly it would take me a few hours."
467,Sean Starkenburg,IDIOCRACY: the sequel 🤣🤣🤣
468,Luis Acosta,When will America be great again? Its been 4 years. Do we have to wait another 4?
469,vazarus paytonas,Wow this is stark contrast to watching Sky News Australia. Like watching ABC vs Fox News in the states. Especially the comments section.
470,Dung Tran,"When you vote for Trump because your bank account is more than it was, that is “blood money”, from the death of over 230,000 Americans, from the death of democracy, and death of your freedom as a dictator is on a rise."
471,ading adormeo,American voters said if Trump don't win the election they are defeated.  Still they are in denial they are already lost with the Corona infected half a million and deaths of quarter million.
472,Christy Kröhne,"It is easy to say, don't let it dominate you. Don't be afraid of it!, when you have 8 doctors looking after you, as well as the best healthcare in the world."
473,Ian Muir,He loves God ? When did that happen
474,Akmal Syahmi,Qur'an
475,El Hungaro,I live in Florida..... Voted for Regan and McCain and so on.... I voted a month ago..... Not for the guy with the hair do...... Good grief.... Let this end.... Please......this president divided my family and... I'm living in a political nightmare because of him..... I'm dumbfounded of what the hell is he trying to do.... Good God... Help us...
476,Mike Jones,"For those that don’t support Trump you are either paid to push communism or your sound asleep but fully indoctrinated in the propaganda from the Globalist. All one has to do is REALLY look into it. Avoid the propaganda machine and you will wake up , hopefully before it’s all too late!"
477,Logan Adams,"Me watching the footage from the Villages: “I swear to God, if I see my grandparents at the Trump event not wearing a mask...”"
478,Benno L77,"That lady owner of the - no doubt sufficiently insured - Kinosha computer business that was destroyed, said she now feels scared in their post protest society... Well African Americans feel that fear everyday because of the unknown possible outcomes when dealing with the police on a daily basis... When people say it should be All Lives Matter when opposing BLM only exposes their bias and unacknowledged privalidge.... All lives do matter but at this present moment there's many instances of taped evidence proving black lives don't seem to matter as much as the rest of the country.... Literal murders if unarmed victims that have almost totally been unaccounted for entirely is a disgrace on the US, especially considering the centuries of diabolical AA history preceding these most recent atrocities... Has anything truly changed for the stolen race forcibly removed from their home nations, held as slaves, widely considered beneath and treated worse than subpar livestock to a present reality that's barely improved... Victims of an economic type slavery of mere existence, where crime flourishes attracting overwhelming levels of police activity, treating them with similar disdain to times past where there literal murder barely raises public outcry let alone being adequately dealt with as the crimes they are going 9 times out of ten having zero consequence for the beyond guilty murderers cause police! The end! They don't own a goddamned thing so why wouldn't they burn it all to the ground... Easy to start again when your business has been damaged not so easy when your killed for merely being present and black.... When all white people call for this injustice to stop, and agree policing needs reorganising federally then All Lives will indeed matter as AA will have been acknowledged to matter just as much.... Lastly imagine computer store owners were being summarily executed by police because of their choice of employment with no consequences despite many may repeated incidents of literal criminal behaviour by police ignored by the majority of society.... Would they still feel like all lives mattered if there's so obviously did not to the rest of the country... You should feel content that they are only pushing back in a very restrained manner considering the issue they're protesting against... Maybe focus on the polices usual heavy handed over reactive response to mostly silent protests using military grade hardware and tactics, one of the key issues they're there trying to change.... Retire you obviously understand present day society as well as people your age gemerally knows about computers.... Computer shop meh! Money laundering front for your massive drug dealing operation... Your ages make it so obvious its a front.... Investigate the true criminals KPD...."
479,Vyas Chady,"The End for you all the corrupt fake media, as soon as he is re-elected."
480,Shadowcruise99,"That depends upon whether the mainstream media continues to obfuscate and cover-up the Biden corruption.  I'm not a fan of Trump, but I'd rather see him in office as opposed to Biden.  Anyone who hasn't come to the conclusion that the Biden's are involved in Pay to Play, aren't doing their due diligence or refuse to accept what has already confirmed.  They're all corrupt, the only question is to what degree.  Consequently, we're relegated to the lesser of two evils.  Regardless of who wins the Presidential Election, those who seek liberty and freedom, loose.  The electorate would be better served, scrutinizing Congress as they are the branch of government that enacts legislation and has enabled the banksters' and corporate interests to influence Congress, thru bribery, blackmail and coercion!"
481,Gigi O,LOl the huge red hat.... She saying the Draft dodger understands....ooohhh the President Bone Spurs aka President Hoohaa Grabber understands....uhmmmm okaaaaaay
482,Robert Green,""" LIKE ME HAS "" says the fool in the big red hat!!  And"
483,Janet Michel,When you have two old farts to choose from l think Trump would be the better choice. Biden is not the right man for President. his tooooo old and forgetful.
484,Taylor Johnson,Really can't believe that trump said slow down testing... What really scratch your head  🙈
485,Pahat pahat,Looking back Trump looks like Soekarno or Marcos! Nothing more!
486,D Vo,DJT is trying to get out of it then cash in on development deals with Netflix.  Hold him back 4 more years.
487,Bob Lane,November is coming!!!
488,Pam Ramsey,"An he staged an faked that whole stunt about having the virus... any body could see his ""reality show act""..."
489,Marcelo&Ilda Hernandez,Trump's  Republicans counting  on their wealth to ride out the pandemic let's see how many survive the outcome that is around the corner
490,NAMA ANIAO,🤙🤙🤙🤙🤙🤙🙏🙏🙏💖
491,John Branch,@9:22 WHO'S flag is that!!!?
492,Linda Conrades,I don't think anyone realises how ugly and divisive this election is going to be. If he loses and doesn't concede what happens?!?! no one really knows because it's never happend before.  But if I had to make a prediction I'd say it's going to be one hell of a shit show... America could destabilise to the point of civil war. Which then throws the rest of the world into question
493,Angel Herrera,Lo Pricipal Engaular Nina's himigrantes Donadl Trump no Les Gusta los Himigrantes atrapar Nina's himigrantes
494,Maxienne Samuels,Get woke and stay woke.
495,Andrew Pitman,"Maybe Australia

Trumpy and Bojo might come visit us? The country that made us then left us, then the one that saved us?"
496,Simon Black,If he gets a second term he will fire all but the most sycophantic of 'YES' men.
497,Richard Daniel,"Four Corners,,,,well its easy to see how left you are"
498,American Dog,"At present there are 3.4 million deaths in the US a rise of better than 1.2 million from years past and what are we to attribute these additional deaths to a spike in ill health or the pandemic 

Imagine someone with Lyme disease getting infected with Covid these are those American not being counted and there are many more with other medical issues which a Covid infection will kill"
499,mountain dreamer,Oh and did I forget peace in middle east.
500,thoes dielen,I would have field day drunk with allllll those trump signs lol hahahaa
501,CV Hawkeye,"Thank you ABC! This clip reminds Republican's that they must get out and vote! Since you show that Dems are winning some how, they should just kick back and relax ... voting for such Dems is not necessary its in the bag."
502,V Carvallo,Why not?! Repubs have done nothing to stop russia hacking the machines.. com in now
503,loly tran,Is  Trump responsible for CoVid death in Europe as well?
504,Eli Harman,The only Democrat I'm voting for is to punish the GOP for running a woman against him. I'm voting Republican in most other races. I probably won't vote for Donald Trump though. Democrats promised me in 2016 that he would be literally Hitler. But he hasn't lived up to expectations.
505,Richard Peychers,"If these people are worried about Covid  being in the age group that is most  affected doesn't common sense say they should take 
Precautions as they would for any emergency.
Dr Fauchi and WHO said it was not necessary to wear masks and it has been a contentious issue ever since.
The end result is people need to take a certain amount of responsibility for them selves after all that's the essence of a democracy"
506,Edgar Cordova,Donald Trump SHOULD STAY IN POWER AND SHOULD BE REELECTED. DO NOT EVER TAKE RISK TO TRY ANY OTHER CANDIDATE!!!
507,Truth Hurts,"A business man who's bankrupted 6 times, owes backs taxes and a $420 million debt. Four years of Trump's business man leadership has parked the country on edge of a financial sinkhole.  January 2021 Trump promises to eliminate FICA tax, which will terminate social security and Medicare benefits within 1 to 3 years."
508,Joe Hanchor,Trump is the most careless president in US history period.
509,DeeJayyy Day,So much for trying to be an unbiased media org... disgusting. So many untruths it’s ridiculous. So.... Trump 2020🇱🇷
510,Piercey Pridemore,"If biden wins, INCALCULABLE sleazy crap will begin again to happen in the White House. Career politicians have bilked this country."
511,Best Mario Game Clips,🤞
512,Cj boosttemp,"2 million people would be dead right now and hilary would be waiting for a cure from china which we would have to pay for. Politicians are dense, democrats are flat out liars. Americans aren't stupid."
513,Ch_ Kh,The end of chaotic WH is near.
514,Calvin,4 years of lies !!!!
515,Akash Jacob,"Most of the ppl died in Democrats run states....... Michigan, Illinois, New York."
516,Victor Mawhinney,"Watch the full Tucker Carlton interview with Bobulinsky 
In the FULL INTERVIEW the most telling part is when
Rob Walker SAYS in that phone call , which you can HEAR says ,
If you go on record you are ( GONNA BURY ALL OF US )"
517,Jonathan Billing,And you missed the most important thing. No NEW foreign wars. You do realise that war is always a distraction from local problems and has been continuous under previous Presidents.
518,Denis B,"The lady with the hat saying ""He loves God"". That woman is hiding a brain tumor under that hat. How else can you explain saying that Trump loves God. Trump loves Trump."
519,Huỳnh Minh Quang,Today is the End Day for Fake News A B C 🤣😆😂👍👌
520,Joyce Cauri,The world prays that the trump will be no more..
521,Judith Osorio,"God's face is turned towards Joe Biden not trump. God is love, light and truth and only in that light we shall find him. God can't be where love is not."
522,Cali Love,4 more years! Trump Pence 2020! Get the box of tissues ready when the left loses again. Loving the new conservative Supreme Court justice Trump picked before the election. Let that sizzle before the reelection of Trump next week. 😎😂
523,Israel Light Anya,"Donald Trump is the best you need for the best of America, if you blame him for the deaths caused by corona ,  who will Spanish people and other countries blame for their lost? I understand it politics anyone can do or say anything just to assume power"
524,Jared Burgess,"""...I think, all things taken into account, he's done an okay job...""
- Trump cultist speaking about the world's single worst pandemic response."
525,Thomas McDonald,"There,s an Elephant in the room !"
526,Sun Shine,"It's amazing the strong allow the weak and pathetic, to dictate the narrative. Fake news."
527,John Rufino Vero,Silent Majority will deliver their verdict on Nov 3
528,Keith Bloomfield,Four more years of hell? 🇺🇸
529,Nick Sower,That woman with the big red hat drank way too much Kool Aide!
530,Jennifer Bond,"Sorry but I am not sure anyone wants a kiss from him. I am still not sure about the MAGA, how had he done this?  Not trying to stat an argument, truly.  Just don’t understand."
531,Myla Dale,"These people continue to focus on Covid.. what about health care plan? Four years of nothing. Social security and Medicare for these seniors... the GOP and tRump specifically has targeted SS! He doesn’t know how to run a business, a good businessman doesn’t go bankrupt regularly. What about the money he owes China?! Are you people blind and deaf? It couldn’t be more obvious that he’s done nothing to help the American Joe. Tariffs!!! You pay that in the purchase... 🤦🏼‍♀️"
532,Vincent Miller,"Trump only had to tell the truth,say to America...""We will overcome this world wide PANDEMIC by wearing a face cover, sanitizer on your hands often and stay at least 6 ft. apart'...This wouldn't cause panic,it would have saved thousands of lives.Trump is a proved LIAR,TAX CHEAT,HOOKER PAYING friend to Putin and is supported by the Taliban."
533,F C,Vote him out selfish man & does not care about American lives. I am not American!
534,Lynne Kasal,He will steal the election.  He’s sabotaged the post office.  He’s packing the Supreme Court.  He’s coning the weak minded.  All while spreading the virus.  This is sick.  We’re F-d.
535,frarfarf,why the f does this has so many downvotes? bots or what?
536,Dean Soings,lol um reality is take a look at bidens tiny crowds and nothing but negative comments on his ads here. Trump has all positive. You do the math. Polls are pure fake and idiots believe them.
537,Max Minjet,"Trump doesn't care. People, please go and vote. Stupidity spreads all over."
538,Rod Sales,"of course Trump will win, in the middle of a crisis you do not change governments"
539,the wsurferdude,"White Power ??   Tells the whole story, doesn't it."
540,Kevin K. RPEQ in Australia,What was Will Wonka doing talking about politics less than one minute into this video??
541,Dorian Rivera,Apparently these people look somewhat educated to me I'm totally impressed how you could be educated and so f**** stupid at the same time
542,Siva Cruz,We need Trump out...PLEASE MASK UP AND GO VOTE!!!
543,Thomas McCabe,I’ll Rittenhouse did what he was supposed to defend his self
