,Name,Comment
736,Liza Tanzawa,I just wish the DNC hadn't hacked the vote-counting machines to steal Bernie's nomination AGAIN
737,Carmelita Delusong,"Somebody should be watching carefully how the governor of Florida will help Trump definitely win Florida. He is a cheater. He wanted to cheat on the covids testing results reporting , when the Lady doing the results refused , she fired him. So if he is a cheater, will he cheat on the election ballots???"
738,Vegas Infidel,Watching a Fascist Republican accuse Dorsey or anyone for that matter of Voter Suppression is more Ironic than a fire station burning down or a police station being robbed.
739,TRaViS DoMiNGueZ,“I wansha washa grabpy man gabo.” ?
740,The socially responsible Anarchist,What has a dude who doesnt like dogs got to do with voter suppression? I think your biggest voter suppression is having your election on a working day. if you had an independent election commission and a vote on weekends then every school is a polling place
741,wes wells,I'd say you'd get HPV from kissing trump but the human part ...idk
742,Gus Smedstad,"Erik Trump is surprised that when he posts something awful on Twitter, he doesn’t get enough Likes. It’s a vast conspiracy against him, not that his ideas are repugnant."
743,Tom Crow,Republicans only ‘’win’’ when they cheat....
744,Randall,"What made me laugh the most was the ""fart"" comment. In the UK, the word Trump means to fart. So when MAGA supporters shout ""Trump! Trump! Trump!"" it literally means let rip!!"
745,Endless Void Studios,we love the farts -trump 2020
746,Emily,🤓Jack Dorsey gotta feel for that guy. Life so unfair w censorship. So many complainers. Start ur own Twitter to spin your web of unreality. Talk Q no pandemic Covid just a flu and AOC wants your hamburgers and windmills cause cancer. Take your conspiracies where u belong
747,Alan Heath,"I fully sympathise with the poor senator who was abused by the left.  I recently had Joe Biden turn up at my motorhome, he ate all the dog food, so the poor dog had to go hungry, then he stole my heater and told me he would give it back in March and if that was not enough Nancy Pelosi was round next and sexually abused me.  Just as I was thinking it could not get any worse, fortunately that wonderful pair, Donald and his friend Vlad offered to put me up at the Kremlin free of charge and they moved in Stormy Daniels to stay with me."
748,Alexandru Iordanescu,"I feel like Seth should change the name of the show. There is nothing that Trump does that deserves ""A closer look"". It should be called ""1st look is more than plenty""..."
749,C Allen,I’m fairly certain that “just let this happen” has been said by Drumpty on many occasions 🤢🤮
750,dogbert102010,"Imagine trump as the owner of the jets.  ""fake score, defense is a hoax, our quarterback is tremendous we're looking into it we have to look into it but our quarterback is someone you want to look into, we have the least losses of any team in history, by the way i might move the team if we don't win the superbowl.  we're talking to goodell to expand the playoffs to 30 teams."
751,Josh Mitchell,"As a Californian I just have to ask, we do what now?"
752,Andrew Daley,I have a nasty feeling that Chump is going to win.
753,Kathryn Walker,"Socialism is not the same thing as a Soviet state government. Getting help from the government is not a bad thing if you need it. That's what it's for, to strengthen the weak."
754,AKK Media,this is so bad... I can't even...
755,Thomas Palazzolo,"I hope the final ten minutes of this administration look like the first ten minutes of the film ""Bananas."""
756,Kwen Paradiso,"Despite the poor dramatics, humanity is utterly flawed and absent. 

Jack’s WTF expression says it all. Your Administration continues to kill millions of Americans. Why am I here, oh I’m home sitting through a pandemic your people should have prevented. 😒💯✌🏿❤️"
757,MusicfromMarrs,Jack Dorsey looks like the sexy Romulus from Star Trek Picard.  So maybe the serial dog killer look applies.
758,Purple Flame Tarot,Wow.  A trumper being honest. He's going to bang the end of America! That's what they've BEEN doing.
759,Nikheil,"I'm not American, but as an outside observer, I will say this. Despite the hate Trump gets, he is undeniabley one of the most consequential presidents in American history. 

Accomplishments such as the tax reform (almost a 15% cut), the successful hit on ISIS leaders, the first steps act (I'm including his judiciary reform on federal and supreme judges), Space Force approval and funding, and his overall enthusiasm for his country have led to some truly beneficial outcomes. "
760,Peggy Jaeger,Jack Dorsey kind of looks like Ted Kaczynski.lol
761,Peter Roach,looks like they're all just just a bunch of Karens
762,Judy Corso,Is the Twitter guy Leonardo DiCaprio in the role of the Unabomber?
763,Matthew,Well done. Good job👌
764,shortdogtoo,many people are saying ron johnson strangled my dog too!
765,Firstname Lastname,"Well I agree it's not right to make up lies about those running, but it's not voter suppression, it's defamation. Take it to court."
766,Peter Resch,A Closer Look is much better without those screeching audiences.
767,James Murray,"Don’t put it out with your boots, Ted!"
768,Opinions No One Cares About,...did Marsha Blackburn go full-on Karen there? Some guy said mean things about her so she's complaining to his boss?
769,Gethsemane,Ron Johnson you sir are utterly an completely berefit of a sense of humour
770,Max Headrom,They might not have the technical expertise - but they have the money to hire Cambridge Analytica. What happened is that users learned more and Facebook/Google did do their homework. They're not complaining about Social Media ... they're complaining they can't play anymore.
771,shamica gray,Double Standing their all crap
772,The Travel Person,man.... crazy times....
773,Thee Oarsman,Who remembers Larry Flint saying Jerry Falwell had sex with his mother? It's protected in the Constitution under Parody!
774,Daniel waugh,"man, COVID really must have done somthing to Trump's brain.... if there is anything inside it."
775,Matt Briske,I can't believe Ron Johnson strangles dogs
776,Georgia Hogue,You’re so funny.
777,Toast & Jam,Trump Policy: all for me and none for you
778,christopher loyd,Hell he might go down on them too if you know what I mean 😉
779,Marv Watkins,Are there any accurate pols anymore?
780,Tony Richard,"There's no way Trump is going to win the election short of obese cheating.

Go vote everyone because we're finally going to fix the Trump virus, and I'm not talking about COVID."
781,MrDmadness,"Fun fact. Trump NEVER HAD covid, he used it as an escape from accountability and to hide his heart condition ( the real reason he went to hospital  mild heart attack ) ."
782,Keith Duthie,"Wait, now he cares if the girls mind?!?"
783,Mike S,Buttons had to go. LOL
784,DFL Biden,Dictator Donny!!!
785,Brad Beard,"Wow, these poor little snowflakes! Google, Facebook, Twitter should've said are you FN crazy?"
786,Joseph Whisnant,Does anyone else think this guy looks like a ferret.
787,Human Nature,"A few days before the US presidential election, Madame Tussauds' wax museum in Berlin dumped his statue of US President Trump in a dumpster. With the playfully intended action, the museum wants to reflect the expected outcome of Tuesday's elections. It is a symbolic preparatory measure, according to the museum."
788,Big Doug’s Commentary,"My response as the CEO of Twitter to Ron Johnson about the tweet saying he strangled a dog leading to voter suppression would have been “Senator, there are only two ways that tweet would have lead to voter suppression, (1) you really did strangle a dog or (2) your constituents are so stupid they believe you strangled a dog. This question is just the Republican party’s attempt to distract from their real efforts to suppress voting."
789,Jeff somersby,"Of all people, trump and the repigs should never be the ones to complain about Social Media... Projection much ?"
790,d klecan,At least the two Trump brothers have each other. Eric looks like he has access to his brother’s party supplies.
791,Chris Baker,Please have Seth stop doing impressions...
792,No Che,What sound effect do you think they’re using at 10:00 to mimic a human voice?
793,Tania Keen,I'm surprised the word  Social media has not been misconstrued yet.
794,Edward Upton,Goofy old puds !  Love it
795,Steven Thai,Please vote I can't take four more years of this s***.
796,ronkirk50,We don't need a whiner and we don't an entertainer. We need a leader and Democrats will vote for him. ByeDon/Harris 2020.
797,Niko the Mutt,Why did Ron Johnson kill that dog? XD
798,J Z,Senator Karen from TN lol
799,John J,Marsha Blackburn sounds like a Karen.
800,Patrick Kruger,Wouldn't it be cool if trump was locked up and these played on a loop night and day.  Just sayin.
801,Earl Van Fleet,"My wife who is Thai just told me and showed me that the ""World Health Organization"" just asked Thailand how to achieve
what they have with the coronavirus issues. I would like to applaud them. America has lost 706 people per million. 
Thailand has lost .8 per million. or America has lost 234,218 as of now and Thailand has lost 59. Who is taking care
of who? America has 4 percent of the world’s population and 22 percent of the world’s confirmed Covid-19 deaths."
802,Sika and Karl Lindgren,I love Seth Meyers skin and please VOTE!
803,GH11,I'm pretty sure Trump thinks germs and body cells play out like in Osmosis Jones... 🤦🏻‍♀️
804,TI Ted,this show is so brilliant
805,touraneindanke,"Sorry Donald, but you did not really think a gay man that is still able to avoid you lets you kiss him?
You would have to send in the militaire to restrain him first.
O but you would ofcourse!"
806,ONNIE TALONE,"if you look at the graph it shows two peeks and now heading for the third peak ,  but now some are heading for a first peak, yet their first peak is going to hit hard, make any sense,  can u flatten the curve,  Europe is trying now"
807,mo mo,"The Biden’s son sex scandal regretted those who had voted for Biden.
Some states in the United States allow voters who regretted voting early to vote again.
A large number of voters who voted for Biden in advance regret it and can vote for Trump again
Voting for Biden is equivalent to voting the fate of the United States to a patient with dementia"
808,nethkenm,I feel called out. I'm a suburban woman under 35 who drinks Tazo tea and I already voted for Biden.
809,jamie fagan,"Did he say he wouldn't ""bang her with it""...really??"
810,아만다Amanda,Fuzz Goodyear LMAO
811,Almond Magnum,Nothing is obviously satirical these days.
812,Ben G,Are are they attacking their grow countrymen? Isn’t that called terrorism?
813,Steve Fettuccine,the fart speel was legendary
814,mo mo,"The Biden’s son sex scandal regretted those who had voted for Biden.
Some states in the United States allow voters who regretted voting early to vote again.
A large number of voters who voted for Biden in advance regret it and can vote for Trump again
Voting for Biden is equivalent to voting the fate of the United States to a patient with dementia"
815,Toast & Jam,Blackburn you're requesting censorship. Freedom of the Press?
816,Nota Troll,"lol, Seth Meyers still has a show? All politics aside, this guy is about as funny as cancer."
817,Regrettable Username,Best the show has ever been. Next political tv comedy?
818,Richard Owen,Fauci hasn't spoken to the president. He just keeps getting smarter.
819,VL Alexander,"Strangling dogs, running over mules, banging things, thats not voter suppression none of us are suppressed or oppressed quit lying."
820,Christopher Conkright,Facebook admitted to censoring the left more than the right? They made right wing companies reviewers the daily caller for example?
821,E Higgins,What a freak show.
822,David Day,"There is a bias. However, it is self inflicted. They tend to be anti tech and are not typically as likely to own or know how to use a computer. That is not the tech companies fault. Go out and look at the stats on the people that own and use computers. Listen to how they talk. Look at where they get information from. That is why many of them complain all the time. They did all the learnen that they needed when theys was in skool. This is only some."
823,Quiet Corner,"Come on, people of my home state of Minnesota!  Get out and vote!  What else are you going to do, follow the Vikings?  No O-line, no defense, Hunter on IR and Cook often hurt, it's a lot season."
824,Tiger Cat,"Anybody else notice that the Covid death count has stopped at about 220,000 ?

I'm guessing that right after the election they're gonna find about 100,000 more corpses lying around."
825,david wright,Eric looks like a festered boil
826,Adam Brennan,I’m willing to bet he doesn’t drink diet soda
827,Carmel Dowley,These are the warriors?
828,Peggy Campbell,Love ya Seth. Thanks for reassuring us this is nuts. Vote America
829,Helen Bird,tRump is such a joke anymore. He's going to lose BIGLY. Thanks for all the essential humor during this ridiculous #BananaRepublican fiasco. Seth & co ~ Y'all are the best!
830,Grace Walker,jack whitehall's really let himself go
831,Jay Mo,Thanks Seth n crew. I hope this time next weeking America and the world will have something good to celebrate for the holidays. Happy Hannakha
832,rainmakerXXIV,The real question is why does Ron Johnson hate dogs?
833,"Ryan ""Ducky"" Georgieff",is the Tennesse Senator trying to use her governmental power of the state to limit that employee's right to free speech?
834,Dante Ferrise,"WHY IS NOBODY MENTIONING THAT NOW WHAT 4 JUSTICES WHO SWUNG THE 2000 ELECTION IN BUSH’S FAVOR IN THE BUSH V GORE CASE?!!
Judge Amy Coney Barrett, once confirmed, will be one of three current Supreme Court justices who assisted the legal team of then-Texas Gov. George W. Bush in the Florida ballot-recount battle that came down to a single vote at the Supreme Court."
835,Phil Philly,"Go vote
We love you all ❣️"
836,somosgenel,"For the good of THE COUNTRY, THE WORLD Let's vote the BABBOON WIG AND HIS CIRCUS of an administration OUT OF OFFICE..."
837,stand_alone_complex,the electoral college system will win trump a second season. god help us all
838,Frances Bridges,279 kooks.
839,Daniel Matheus,"What I don't get is how few poll stations you have. Here in Germany you generally have poll stations 5-10 min walk distance from your home. You go in, cast your vote and will be out in less than 5 mins. And then I look across the ocean and see you guys queue for hours to cast your vote ..."
840,700Arawn,Marsha Blackburn’s Karen is over 9000 😂
841,WhyTheHorseface,"Seth is a good newsreader, but a terrible actor and comedian. Watching these clips is always super cringey."
842,DaddyBeanDaddyBean,"Seth, lately your Trump impression is reminding me more and more of  Bill Murray's character in ""Caddyshack"".  (""Cinderella story, came outta nowhere ... he's gonna use about a nine iron I think.... oh, he got alla that one! IT'S IN THE HOLE!"")

Also, perhaps coincidentally, lately President Trump's impression of a President is reminding me more and more of Bill Murray's character in ""Caddyshack""."
843,Robert Sipes,What's it say on the mask?  MAGAT?
844,william mcclellan,Wow Taiwan Corona virus free for 200 days I wonder what we're doing wrong.
845,GREY Wolf,"The Trump WH is now saying Trump has defeated Covid19.
Meanwhile the death count from Covid19 keeps rising."
846,Sinstarus Lunas,SuperFauci!
847,estella very stable genius,"@0:15 secs...pale, male and stale ,Trump's Presidency in microcosm ."
848,jane wineinger,Eric Trump looks like somebody found under the overpass.
849,Cami Mosely,NUMBER 1 ISSUE IN POLITICS IS LACK OF LIKES ON SOCIAL MEDIA???
850,Esmeralda,"Why is the ruling party's slogan ""make america great again""?"
851,Lucy Goosey,Let’s face it. The pandemic didn’t really affect anyone who is very rich and privileged who have resources to pay for healthcare and or to jet off to some isolated luxury home or island. The only ones who are struggling are the middle and low income taxpayers who took it in the backside when 45 gave huge tax breaks to the top 1%.
852,NapnCat,"sorry seth’s writers, but being up all night and mainlining xanax are in fact mutually exclusive. nobody could hope to do both simultaneously."
853,Alpha& Omega,The nightmare of Trump and his family are back where belong jail
854,Johnny Irenchi,So Rasputin runs Twitter now?
855,ToughAncientSpark,What's with the 45 on side of MAGA hat?
856,Paul Weston,"Yes Kevin, we know you will end America if you get your way.   Thank you for your honesty.  I hope the words didn't burn to badly as they left your month."
857,Anthony de Fex,vote Rump out and lock him up!
858,Erin Thesystem,I'm pretty sure POTUS was attempting to describe a face shield (the clear plastic kind which extends down from a visor).
859,Sean Tracey,"The 300 dislikes are just plain dumb, you know what side he is on, you are just disliking as a base reaction."
860,Cersei Lannister,It’s only untenable if you care that people die and your pro life party cares less about people dying than they do about their like on social meeting.
861,Lorena Arias,"I don’t want to know anything until the big news! TRUMP IS OUT!! Please, please, please!!!"
862,the actual bajmahal,"At 5:38, when did Laura Ingraham stop displaying her cross necklace?  Did Satan order her to stop or did Jesus send a cease and desist letter?"
863,Shawn Strode,And Seth you are not allowed to perform at any White House events.
864,Monique A,Ron is a Johnson alright
865,Mathias Baumann,If the law doesn't count for everyone then it isn't law but Tyranny...
866,Jason Olson,Develop some thick skin and get over yourselves.
867,StephySon,Mean tweets about republicans are voter suppression but not purging the voter rolls or black and indigenous peoples. Sounds like snowflake talk to me 😆
868,Trudie L,Party of whiners. I am thinking that is all they do is whine.
869,moflo303,"Trump rally’s are Jerry Springer shows, same exact thing."
870,Julitha Ryan,Has it occurred to anyone that it's been Trump's plan for the past 4-6 weeks (since he would have seen he ain't going to win) to infect millions and leave Biden with an absolute catastrophe.
871,Janet A,VOTE BLUE SO WE CAN BE  THE UNITED STATES OF AMERICA AGAIN..
872,Esther Kim,Ted Cruz is like a huge burger waiting to open its mouth so it can sore out trash. And Mitch Mcconnell...tsk tsk tsk.
873,Unpopular Opinion,You can't support Trump but wear masks at his rallies
874,LiamborninDC,"The don't collect ceramic pigs, they collect ceramic elephants. Look up the Axios interview with Ted Cruz."
875,Deborah Haney,How confused is the GOP? Twitter can censor whoever they want. The first amendment only prevents the GOVERNMENT from censoring people. Twitter is a private company.
876,Art Tavoularis,Polls are not wrong.  The Dems will win but in the end the GOP will find a way to stay in power and that will be the end of democracy.
877,Erick Borling,they're talking like that because they're getting dimestore propaganda from Ukraine.
878,Guru Sevilla,trump has walter reed and a helicopter at his door step....what about ordinary people ??
879,SeanMania213,Lotta 55 year olds are really upset that their children’s children don’t support their racist views and don’t want to view their bigoted content/opinions. I hope they enjoy making thanksgivings awkward for the rest of their lives.
880,D H,Why you gotta out me mainlining Xanax at night!?!?
881,J. B.,All that the Republican Party is missing is their NAZI swastikas. Call it like I see it.
882,Whizone,OMG who has time and a vast black hole of an ego to drill into your Twitter and Facebook details? Geez anyone else realize that this is one of the fundamental things wrong with pop culture?
883,Luke Fairbanks,"congresspeople using hearing time to complain about spifs with private citizens.... obviously need some new people (regardless of party) if they're wasting their opportunity to confront Big Tech & actually solve big issues. Know your role, people! (This is bigger than you or me, we're all tiny things on an island of life in a mostly empty universe. We are the stewards of Earth)"
884,Mark Turner,Eric looks high.
885,MLO,GOP = Always the victims and others fault.
886,mary dupree,oh the silly sheep
887,Xulfi Nawaz,What do the GOP think about CEOs of big tech companies? These people manage the company not the tweets and posts.
888,POOL'S CLOSED DUE TO CRONA AIDS,republicans are acting like a bunch of karen's crying about social media but the left are snowflakes? ok
889,Branden Sandberg,Bisexual energy Trump is literally the only good Trump except for the fact that that energy is being channeled to continue downplaying Covid after having had it
890,you tube are cowards,Dont mind me..just here to view the cowardice from the baby grabbers.
891,Kevin Dorff,"If Biden is elected, he is going to outlaw the fart joke! And religion, but mostly fart jokes."
892,Everett Amador,A Tennessee senator...chip on her shoulder...
893,Syd Alan,"As a President, your job is to take care of the people, not just the economy, specially when it comes to a pandemic! He doesn't even understand what pandemic means!"
894,Copernico Felinis,Nune's cow is dead. Do I need to tell which senator strangled her?
895,Leslie Meier,"The cross tabs certainly cover white people, huh?"
896,angela young,nancy will keep her gavel...that's all
897,Todd French,Trump never had COVID. It was a stunt to help him in the election.
898,Viyom Varma,Who writes these awful lines 🤦‍♂️
899,CJ Zotto,LoL We love the farts
900,Eleni 1979,"Come on now Seth the polls were not wrong. Polls measure popularity. Hillary won by 3 million more votes. Can you please explain how that's wrong, just because we have the Electoral College subverting the will of the majority of the American public?"
901,tim kahn,"johnson  , if howdy doody  grew up mean."
902,Charmaine Jackson,Lol I love it!
903,Patricia Evins,looks like Eric has been dipping into DJTJ's stash ;)  What a bunch of morons
904,John Valencia,Great work Seth. You guys are awesome.
905,The Shadow of Truth,Vote as if you life depends on it! Because this time it does.
906,benjamin hoover,Is there anyone taking a daily average of polls this month? ×/÷4%
907,binomalia,Yet another Karen!
908,Rush P.,Nice neck-beard Eric.
909,David Hart,"Here is what will happen if Trump loses.   If he loses by a small amount , he will fight it in the court and as he just put his people in the court  , he may win by hook or crook ..   If  he loses by a lot  then he'll say the election was clearly fraudulant because he cannot imagine anyone ( except nasty people) liking/loving him ..  So .. he'll try and squash the result  , there will be riots , people will get hurt  , he'll call in the national guard  .. he'll claim it all proves that he should be in charge  .."
910,John Hasen,"DON’T VOTE BY MAIL.  VOTE IN PERSON OR DROP OFF YOUR VOTE AT AN OFFICIAL SITE.  Trump will do everything he canto challenge mail-in ballots, and we cannot trust the Supreme Court to protect your vote."
911,Susan McCrary,Seth describes it well.
912,Kenshin Hitengoku,Why does no one state catching covid does not create immunity???
913,Miss Honey Badger,"OK, but the real question is what does OBO mean???"
914,Mary,"Seriously, Trump is going to kill as many people as he can. Dr Fauci can warn the American people as best he can with the tiny resources that he's able to do because Trump is silencing him. Because you know Trump is a baby."
915,T H,"The greatest gift Trump and the Republican Party has given us, is a step by step tutorial on how to dismantle a democracy."
916,Red Dragon Ryder,👍🏿🔥💯
917,S. Dykes,"How can a human being be so stupid? Omg, I can’t stand Trump"
918,Jason Clark,Maybe don’t strangle your neighbors dog bro
919,tommyt1971,Dorsey looks like Rasputin...
920,Jermaine Ransom,Nice hungover umpire impression. 😊😅😅👍🏿✊🏿😂😂
921,Greg Gorman,My question is why is it them or extremely not them and the end of the world
922,Manoucheka Edmond,O boy! They eat with the mask on? Only trump can do that.
923,TOOMUCHTIMEONOURHANDS,"Eric wonders why he doesn't get a lot of likes? Donald doesn't like Eric, why would we?"
924,Simon Frederiksen,Trump's Law and Order message; Freeze!
925,Becky Nosferatu,Ron Johnson probably DID kill that dog... >_>
926,Vicki Boyer,"So, if trump is running behind Biden (but not too far) does he still want the counting  of ballots to stop exactly at midnight on Nov. 3?"
927,Ted cox,I can’t tell you how relieved I am that Nancy won’t be banged by any Republicans. It’s a horrible visual even if it won’t happen.
928,Marie S Rodriguez,Enjoy watching seth .
929,Brenda Cooper,"The more I watch that idiot, the more I wonder if he really had the virus at all, his doctors have NDAs, and his recovery timeline is all wrong unless he had it earlier than reported.  I would not put it past him to have faked it just so he could claim it was much less serious than the scientists say.  He gets a case of the sniffles and now he knows more than the experts."
930,Shayne,"Well, since Trump seems to think coronaviruses can talk, I bet I know what those little buggers are saying: ""Four more years! Coronaviruses 4 Trump! Make America Sick Again!"""
931,Dave Roche,Isn't denying the pandemic (which certain people help(ed) spread) akin to certain people denying the Holocaust? Just askin'.
932,Fernando Banuelos,Sounds like grandpa is of his meds again
933,Carside Convos,Ron Johnson knows his base is too stupid to understand jokes/satire
934,Mike Patton,I'm not a sports fan...   but I'm guessing Seth isnt a fan of the Jets..  lol
935,Trish Phillips,Doesn't occur to a Trump that MAYBE people just DON'T WANT TO READ B.S.!
936,Orwellian Horseman of the Apocalypse,Puds - sounds about right
937,Atheist Whovian,"If Donald The Duck Trump losses, we will find out who the puppet masters
 really were, the %15 of the %1. Because he will sing so much, in a 
chance he will not be blamed for the way America fell"
938,Vicki McCune,"Not guaranteed immunity if you contract COVID. A woman recently died the 2nd time she got it.
He's literally insane, pandering to the stupid who just repeat whatever bs he says. Disgusting we might be destroyed by ignorance. Guess decades of Republicans defunding schools has paid off!"
939,Abraxas Jinx,"You can't mainline xanax, it isn't water soluble."
940,ǝɹɐɯʇɥᵷᴉu evergreen,@ ron johnson have you tried not strangling people's dogs
941,CoDe_{Kanga},"Vote America... 
My super progressive comrades just vote Biden to stop the bleeding!"
942,Earnestine Ray,"THE PRESIDENT HAS SAID ON MANY OCCASIONS THAT THE UNITED STATES OF AMERICA IS FIGHTING A WAR AGAINST THE CORONAVIRUS AND IF THIS IS TRUE THEN HE HIMSELF ALONG WITH THOSE ELLECTED AND NONELLECTED SHOULD BE CHARGED WITH WAR CRIMES AGAINST THE PEOPLE OF THE UNITED STATES GOR THIER NEGLIGENCE WICH BY THE WSY HAVE ALSO VERY CLEARLY ABUSE THE POLITICAL POWERS THEY HAVE BEEN GIVEN. IF ANYONE OF THOSE 3 STOOGES WANTED TO PASS A BILL TO GIVE THE AMERICAN PEOPLE STIMULUS ASSISTANCE RELIEF PACKAGE AND BY DIRECT PAYMENTS TO THE PEOPLE TH ED N I BELIEVE IN NEARLY A SEVEN MONTH TIME PERIOD THAT THEY WOULD HAVE  ALREADY  BUT COULD HAVE, AND WOULD HAVE, WILL NOT DUE , THE 3 STOOGES ( TRUMP, NANCY, MICH MCCONNELL) HAVE FAILED THE PEOPLE IN THE UNITED STATES IN MORE THEN ONE WAY ITS BEDN TIME AND TIME AGAIN, THE ONLY TIME THEY H AS VE MADE AN EFFORT AT ANYTHING HAS BEEN WHEN IT HAS DIRECTLY BENIFIT THEM. THEY ARE HOLDING OUT ON GIVING STIMULUS MONEY TO THE PEOPLE SO THAT THEY CAN GET VOTES FROM THE PEOPLE BY DANGLING STIMULUS CHECKS/RELIEF  ON A STRING IN FRONT OF US EACH OF THESE 3 STOOGES PROMISING THAT WHEN THIER RE ELECTED OR ELLECTED THAT THEN ONLY AFTERWARDS WILL THEY GIVE THE AMERICAN PEOPLES STIMULUS CHECKS OR STIMULUS PACKAGE,  THEY ALL 3 HAVE A BLOOD  LUST FOR POWER AND HAVE CONTINUED TO ALLOW THE PEOPLE TO SUFFER AND STRUGGLE BY THIER ACTIONS AND BELIEFS POLITICALLY, TURNING THIS DEADLY CORONAVIRUS PANDEMIC INTO A DEADLY POLITICAL PANDEMIC,"
943,MaskedMarvyl,"Oh my god.  Marsha Blackburn is actually a Senator?  I wouldn't let her give my poodle a haircut, much less run a 7-11.  Is this really the best that Tennessee could do?  Really, Tennessee??"
944,Little Red Dorrit,"We need to get to the bottom of why Ron Johnson (RepubliKlan Dog Strangler) is strangling Dogs?
I`ve never considered strangling a dog.  Did Ron Johnson not like being licked... so he strangled the poor affectionate pooch?"
945,Robert VanTreese,Wàaaaaàà. Wàaaaaa.
946,tim kahn,about the  virus numbers  . look at the  per capita  deaths   from where weed is legal  and  states  that  have    heavy handed   laws against  laws. no the  wont catch  the  covid 19.  herpes   fairly good odds    he has it. 3.7  billion people have  herpes  . so  you think  stormy  might  just  have  it.  so  trump  for sure  . dont kiss him.
947,Everett Quinton,eewwwwwww  puke in the mouth!
948,Susannezb Nicholstsj,Who did it better?? 🤣😂🤣 #HalloweenThrowback
949,Bobbie Bobbejaan,Ha ha Trump has broken you so badly. Man you are becomming more and more delustional by the day. I think you are going to have a meltdown when Trump wins by a land slide.
950,D D,"Did D Trump say that he could kiss those people at his rally and not infect anyone because he's immune?  I don't think immunity works that way.  Couldn't Trump still be carrying the virus on his face, or hair, or in hi ears, what-have-you?"
951,nja122890,I like the Alex Moffat version of Eric Trump more than real Eric.
952,Robert Lust,Are bowling alley still open I bet those spread going
953,marcus mccullough,Karen Blackburn!!!!!
954,chriswbrim,Like straight up a guy who took out multiple dogs!
955,Martin M. Meiss,"At the Nazi's Majdanek death camp ""only"" 80,000 people were murdered.  Trump is far more ambitious with his Covid-19 deaths.  He has us closing in on the Sobibor death camp at 250,000 deaths.  Wanna bet he gets it by year's end?
He is the living embodiment of depraved indifference."
956,Michael Gman,Only differences between Adolf Hitler and A-golf Twitler (Trump) are the following: Trump has not yet startet a world war and Hitler was a vegetarian. 🤔
957,hans ruby,"Trump- you cant do the same improv every rally , from his auto cue no doubt. Its so cheap and stupid!!"
958,Deborah Abercrombie,go Joe go count down
959,Alexander Rivera,"WARNING!!
99% THAT THE VIRUS IS ALSO ATTENDING TRUMPS SUPERSPREADER CAMPAIGN RALLIES...!
# TRUMP POLE NUMBERS DEPENDS ON HIS SUPPORTERS RISKING THEIR LIVES NO MASK."
960,Floyd,"Millions of Americans are dead and alive at the same time from covid-19 because the probabilities of the election rest on Ron Johnson's dog being dead and alive. How might EPR have been presented with this little twist? This time, instead of Bell's theorem it will be Fauci's theorem."
961,Lim BP,"Seth your show fantastic... fun and good. Do a show about china joe and his millions from china,ukraine and moscow!!!"
962,crimson 5k,Thank you
963,Kublai Khan,Just when you thought Trump couldn’t possibly get any dumber.
964,Ryan Whitmill,"What did J. Jonah Jameson say in Tobey's Spiderman movie? 
     ""Slander is spoken, on print its liable."""
965,Truth Unfolded,What do politicians get out of attacking or whining about media? What do they hop to achieve when they complain about news channels?
966,guyeast,GOP are bunch of hypothesis.
967,Da Vee Day!,"I guess  he was right after all haters.........LOL  Washington, Oct 30 (IANS) American biotechnology company Moderna announced that it was preparing for the global launch of its Covid-19 vaccine candidate."
968,Michael Prozonic,"Seth, it is obvious that trumps blood has brain eating amoebas and they are almost finished their work"
969,Buick LeSabre,"Philadelphia’s district attorney sent a bristling message to President Donald Trump, warning him not to send his “Proud Boys, goon squads and uncertified ‘poll watchers’” to Philly — or he’ll face swift consequences.
“Break the law here, and I’ve got something for you,” DA Larry Krasner said to Trump in a statement Wednesday. 
“We will not be cowed or ruled by a lawless, power-hungry despot,” he added. “The Trump Administration’s efforts to suppress votes amid a global pandemic fueled by their disregard for human life will not be tolerated in the birthplace of American democracy.”"
970,Mary Kelley,I can see it too
971,SlayerBVC,"3:27 Methinks Ron has bigger things he should be worrying about than lies that outright say they're lies. Like, ohh... Hunter Biden going after him and Fox News for Defamation for suggesting that there might have been child pornography on Hunter's non-existent laptops."
972,Lynda Koers,"Let's not forget Devin Nunes battle with Twitter over cows. A Republican Congressman from Charlottesville W.Virgina, when asked about people running for Congress who are AQAnon followers, said; they're the people who think ""Lord of the Rings"" is a documentary."". Sounds like the entire republicant party ."
973,Ex0dus111,Obo  ??
974,Brian,"trump is saying that he's going to kiss men alot lately. Interesting.  If president Obama had even hinted at something like that, Republicans would have blown their tops!!!"
975,Kurgosh1,Does Ron Johnson believe we're all as stupid as he is?
976,Koru,pugs Seth.
977,Khail Kupsky,You can mainline Xanax?
978,Rainhut,Trump keeps his mask on while he's eating chicken?
979,AR nedungadi,Trump thinks every state is turning RED... He was though looking at the COVID Spread Chart...not the pollster numbers!!!
980,Tony Lombardo,I got sad about the fake dead dog once you gave it a name. Now I’m definitely not voting for Ron Johnson.
981,Tami Martin,Mentally unfit for pretty much anything
982,Bekki Prather,Thank you Seth...Just thank you.
983,Gawani Whitecrow,"You could not find a more honest representation of the white American male than Mr D Trump, finally the false veil of white American values has been burnt and the rest of the world can see this land for the orwellian nightmare it actually is. 4 more years please"
984,Matthew Davies,Can't believe how whiney Republicans are
