,Name,Comment
410,Gary McKenzie,So much for a exclamation Joe. It's puzzling to me why anybody would want anybody other than Donald to continue. Donald's fidelity account speaks for itself.
411,Mr. Owen,C’mon ma...😴😴
412,Stefen Hainbuch,"Yep, this is the best this country can do..."
413,Jimbob Bobjim,Here we go about the Russians again
414,Tim Johnson,Joe's look when he heard that he got 3.5 million dollars from Russia. Priceless.
415,mario cervantes,Joe Biden knows its true because hes laughing
416,Love and Niro Freetown,"so someone is a traitor, wondering who lies the most and wraps the country in problems!"
417,Willy Amparo,"I AM LOOKIMG FOR A TAILOR ,0R A SINTRES FOR MY SMALL FABRI I AM IN USA"
418,LU CAS,and when they pay the price it will go to the Biden Family
419,PJ,"Biden changed topic from his China money to of course the coronavirus, which he only blames Trump not CCP !"
420,Hafiz Shapeullah,"دخپلوعوامو۔۔۔دخوشے۔زندگے۔۔زموژاوستاسو۔
ھلے۔زلے۔دے۔چے۔کٶو۔إے۔۔۔۔نودنفرت۔اوجداوالے۔
اوخودغرضہ۔فالسے۔تہ۔سہ۔ضرورت۔دے۔۔
کہ۔دعقل۔سہ۔کارواخلو💘💘💘💘💘"
421,kadiravelu ganeshan,Hidden sorry Biden: I've not taken any penny from any other countries.....because they paid billions of dollars only......😂😂😂
422,Ann Tyler,Hey Joe where are you getting the money to buy those million dollar homes where are you worth $100 million you work in government you should be worth that much
423,Yankie Doodle,What about that secrete Chinese bank account of Trump's? Hm?
424,Dottie,Joe’s medication is wearing off
425,Juben Domli Balandra,Some of them are China? Hmmm
426,Belg,The whole taxes trope is just SOOOOO boring
427,jerry paul labadia,DONALD TRUMP FOR THE WIN👊🇺🇲
428,Donniel Aponte',I DID NOT HAVE SEXUAL RELATIONS WITH THAT WOMAN SOUND FAMILIAR AS IN FAMILIAR
429,Planet Pyrma,This Mediator put chrissy wallace to SHAME!
430,Chris Jones,"Mr. Biden.... Debate's are mainly for telling ""What you can do for your country"" are they not?"
431,John F,Mohammed Joe bin (La)den
432,Ryan,Alleged
433,David,Moderator was amazing
434,Oanh Kieu,"""AMERICA FOR SALE"" BY CORRUPTION JOE/BARRACK. PRESIDENT TRUMP 2020."
435,William Ortiz,I wish I could vote. But I can’t. I’m an ex convict. I haven’t been in trouble in years. But I’m still an American born individual.
436,David Roberts,SOUNDS LIKE JOE BIDEN'S THREATENING THE WORLD??.
437,J J,He almost even said the Ukrainian
438,Lovell Rodriguez,This guy. Hunter.loves.blow
439,Theo G,"If ""liar, liar, pants on fire"" were a real thing, Joe would be ashes already."
440,Dan G,BLM = bidom
441,Jimmy Baker,"Everybody listen up let me sail this information of my independent waves down to you, it's so sad  that our country has gotten to be something like a circus attraction more like a theme park, you know what I'm saying! or maybe something close to a tourist  type of attraction, look so check this out, other countries are just so thrilled at the way how the us is looking like some type of a one act Broadway play because it's like our country is such a big entertainment to them now days and they don't have to even pay money like you have to in theaters just pop your popcorns and just turn on the tv and just hook yourself up with some cnn or just some hyped  up media outlet that just tell lies and drama that'll keep you tuned in to this circus over here in the united states because we world wide and our ratings are so spruced up because it's almost election time and our ads are more higher rated than ever because they just putting and digging up all kinds of old past dirt that they can on each other to gain higher grounds in their campaigning. so I know yall knew where I was coming from by saying those things up there in my texts but it's embarrassing for other countries to  see and know what's going on in our great nation and some calling the us weak because of all this non sense so I'm neutral and anybody on these blogs can run for president the way how things are looking now but I'll vote for whoever so just don't run the country down into hell because it looks like anybody can just jump up and be the president LOL!!!!!!!!!!!"
442,Mike Scott Singh,"Joe I Think You're Lying! You got not even a penny from any foreign country? I think you're not telling the truth, and what's more your charging us millions going after our innocent President about things YOU did!"
443,Russ Mahan,"Joe Biden Out and Out l lies on national television during this debate !
There is proof that Joe Biden just lied about this he did take millions of dollars from Russia"
444,Betty Harden,Biden is a good Liar he has had 47 years of practice
445,gary gooddeal,joe didn’t answer the question he just turned it back on trump an started going on about tax .joe has a lot to hide
446,Aby Mathew,Thanks Fox News
447,Angry Archie,"Joe biden releases his tax returns yet, somehow makes hunter take on the slack lmfao!"
448,froglaps40,I wish she would have asked to see Bidens notes like they did with ACB.
449,killerofdemons669,trump buried sleepy joe
450,Joe Hunter,Yet there is no proof or bank statements or tax forms. Just more of the usual trump bs.
451,Akash Jacob,Biden:  Anybody who interfere with Elections will pay a price......... Straight into Hunters' bank account.
452,ZO6 Dylan,They will pay a price? What price? $9.99 special on Friday’s?
453,Very proud AMERICAN,NATO?
454,Lsr69 won't quit,Old man Biden is smiling I wonder if he will smile when he goes down for his crimes which should be treason. You Biden are a liar liar liar!
455,Nar 1992,They are such a talented politicians that I don't know who lies more.🤔🤔
456,Cosmo Mitchetti,Yeah we know that now Joe you should be in front of a grand jury for treason not running for president you are not qualified Sir
457,Rena la-la,Biden's socialism doesn't go anywhere. What we need now is build up economy more than ever. Befriending the communist Chinese party and corrupt people doesn't work.
458,som rai,I'm never gonna support political rather than business man
459,John Deere X758,"Wow, everything Joe Biden said is a total lie."
460,Wolf Brigadier,What about the guy Joe Biden admits to getting fired before he could investigate his son and his dealings
461,tom epstein,Sounds like a terrible scandale indeed and with a big smile !!
462,Rafal Wolny,PEKIN JOE
463,SUNN RAYY,AVARICE😎
464,SpinksJinx,"You never heard about foreign interference, until Hillary lost."
465,Josef Merz,Biden = Alzheimer - USA - Kandidat ???
466,Steven Pallesen,"Father glory reliable 
Son profit accountable
Holy Witness  prosper credible
SPIRIT of TRUTH majesty responsible "
467,sun yoon,Such a shame to America to have a Biden as a candinate
468,Azariah Israel,Joe you talking real tough about Russia.Putin got supersonic missiles faster than the speed of sound for you.
469,Kira,News flash: this aint 2016
470,Dragon Fire,"Joe never answered the questions, all of his answers were accusations to Trump but no answers to questions directed at him."
471,Kevin Rollman,If Biden is elected he won’t say a word about it but thank you!
472,Bahis Az,why are americans so paranoid that every country in the world wants to intervene with the elections?
473,Just Observer,Joe lied blatantly on fracking and he said his character is on the ballot.
474,Hebrew King,The President is the one that has bank accounts in China crook and Biden is just the same crook crook There is no honor amongst thieves And now they’re telling on each other
475,yolodancers,This seems so rigged.
476,G BIGGA,U there know joe Biden then they have the right to not see him in there his words not mine
477,WORLDSTAR TV,Team Biden 💙
478,Kali Dynami,BIDEN HAS ZERO CHARACTER!
479,ilaisa lucios,"No wonder in 47 years in office you’ve do nothing . But maybe you did something. Hush, hush deals"
480,Binyamin Touitou,Trump!!!!!!!! ❤️❤️❤️❤️
481,Trinidad Flores,Biden it’s clear that your a liar
482,BrickBuster 1212,sleepy joe!!!!!!!!!!!!!!!!
483,Tough Guy Fredo,Crooked Joe thinks we are stupid!  Where’s Hunter??
484,Jeffrey Schmoldt,Joe says he never took a penny from any foreign goverment. He takes the cash from his crooked family making millions...Trump 2020
485,Drackxxy God of Style,4 more years
486,Stephen Vedder,"Biden is such a liar, soon he will need come clean."
487,Micheal Henstra,"What would you do to stop the Iranians and the Russians interfering in our elections Joe?
I would tell them not to. I made it clear, don't do that."
488,Raynona Bohrer,This is not a fair debate and we must remember that the left is running it. Voting for Trump 2020
489,Luis Perez,Listen i. Not agree most of the time with tump but i have the feeling that he won thia time
490,alex yufa,Question to Joe Biden how you going to make Russia Iran or any other country to pay for anything your worthless for less 47 years
491,505•NM•DUKE,DON'T WORRY JOE WE KNOW THAT YOU KNOW RUSSIA VERY WELL AND THEY KNOW YOU VERY WELL. ALONG WITH CHINA! DUDE GOT CAUGHT WITH THIS PANTS DOWN AND HE'S TRYING TO DO DAMAGE CONTROL.
492,Juanf Gonzalez,Come-on man 👨
493,Lori Olson,Biden just lost the election
494,Donniel Aponte',GREAT ACCOUNTANTING
495,THEPete,"""nobody said what he did was wrong in Ukraine""... so it did happen Joe, and nothing happened because you got the prosecutor fired that was investigating! WHAT A FRAUD!!"
496,shelley martin,This is a crazy photo!
497,Joshua Lohman,Wouldn't cost a thing to figure out bidens back ground hes bewn robbing the people of the United States through trades as did Hillary and Obama
498,trey h,Biden looked so weak in this debate!!  TRUMP RULED THIS DEBATE.
499,L. G.,Biden never answered any question.
500,yjk5430,"Trump paid more tax in China than in the US. What da ya know, tariff works.😍"
501,Isaac Manulevu,"Joe the difference between you and Donald, Donald came into the WH already a billionaire compared to you 47 years ago walking into the Senate broke and now you raking in millions."
502,Wong Sifu,Says the guy whose Chinese secret bank account has been revealed by the press LOL
503,David Smith,I caught myself talking to the tv...Biden is a liar
504,liquidationhaircare com,democrats are going to surprise a lot of people when they convert/vote republican
505,Louis Sidnell,Love trump let’s make America great again
506,Jacob Hamilton,Is he 98?????
507,J.B COLLECTION,He needs no fame no money he is already his a billionaire he is trying to make America great again and a god fearing nation
508,PAMELA DOMINO,Every time Biden smiles  he is knows President Trump is right!!!!
509,Lanh Nguyen-biffer,"Joe Quy  goi  .voi con nit voi Blm 
Ong chi   Lanh dao Quy goi .
Ma thoi :  47 nam. ong noi noi nhung khong 
Co lam gi duoc cho dat nuoc  "
510,Austin reed,Big difference is before trump's election he was a business man Joe has been a political figure for years lol
511,Charlie Dallachie,"This was a good home run for Trump, just needed this during the first debate 😞"
512,Zemus Zeromus,POC= qualifies no matter what?
513,Julia Red,"Joe Biden: “They will pay a price if I’m elected”
Hunter Biden “10% for the big guy”"
514,Silk Queen,We are in a pandemic!!! This shouldn'tve happened... I don't care for either of them but I know we need a positive change for our country and this isn't it! Straight up
515,Luke Anderson,Hypocrisy is apparently more important than honesty
516,Gabe Gortarez,Crooked Joe
517,Norbert War,Borat got rudy good 😂 lol
518,SwornReaper,"I lost my counts of how many times I screamed out “LIAR!” to Biden. Like seriously, Biden, don’t even dare use words “honor, integrity”, you do not have ANY, Joe!!!!"
519,Stephen West,Define irony
520,Doralis Brito,"Cual de los dos más corrupto!🙄
Los dos son unos corrutos y mentirosos..."
521,Tony Thomas,O 2 mannnn
522,joshua johnson,that mediator looks like she has some bias
523,Renee Rezentes,Obama had the cages on his watch.
524,John Smith,Chiden
525,D W,Why call him Mr Vice President when Mike Pence is the Vice president? he WAS a vice president he is now Mr Ex Vice President
526,Stormy and Sunny SAS,Time is running out please vote in person asap 👍👍👍🇱🇷🇱🇷
527,Ariel Ruiz,What's wrong is that he don't share it with the american people
528,Toni Kemppainen,All the croock money is tightly watched by CIA.
529,robert,"Maduro must fall like Noriega, at first the United States will surely be criticized, but Venezuelans and the rest of the American Continent will appreciate it."
530,Kent Carattini,Getting  paid too give out pillows and blankets......
531,Ryan Allen,"Joe said.  ""Release your tax return or stop talking about corruption ""??? What?5:44"
532,Mae L,"In the end, Biden looked like a sweet-talking candy man, weird and crooked. I'd stay away from him (and his son) if I see him on street."
533,MrMelgibstein,The Mummy 2020
534,Eliza Olsen,F course he'll say he has nothing to do with his son but I don't buy it.
535,Nathan Rodrigez,I can tell you all right now there's a reason every single dem dropped out of the presidential race cause they knew they would lose against trump LOL. And joe biden is their full court shot that never makes it
536,John B,So Joe you should step down since you interfered?????
537,Texas Made,This is the fairest I've seen Truml get treated outside of Fox news anchors ever in 4years!!
538,robert solimanm,I came to the dark side
539,Seiwa清和,Trump ❤️
540,Formula 274,Biden will start a war with Russia
541,Andrea mcgehee,"Did you know that all politicians
Are good friends ??? They all sleep in bed togeather....please read between the lines..."
542,Catherine Chalupa,Liar Biden. They have proof of it.
543,Stay Safe,"I've heard during Obama period, they paid tons of money into 🇮🇷 Iran to stop nuclear project. And guess what? i bet they're still continuously have a nuclear project. That happened when Biden was vise president."
544,marie-laure flogny,"Why can't we vote?!...., 😓😓😓😓"
545,Becca Ducker,Biden escaped from the old folks home.
546,John B,"america stop moaning about other countries interfering in your elections whilst america is meddling in others. Regime change  is PC for interfering.
Sovereignty for america whilst you violate the rest of worlds right to sovereignty of their countries. get out of syria. libya iraq , afghanistan and venezuela.  The biggest issue facing world peace is america."
547,Donald Gorth,Of course quid pro sleepy lied about it even tho there is clear evidence of his CORRUPTION..
548,rudy dude,"Well JOE......there is one more thing you need to know. I'm Chris Hansen with Dateline NBC, and we are doing a story on senile corrupt politicians. If you have anything else you would like to say, we would love to hear it, but if not you are obviously free to join HUNTER in the basement..”"
549,Stormy and Sunny SAS,"Hey Joe don't loose ur paper work that ur writing down,you are a mess, how and why should we trust you, 🥴🥴🥴🥴😩😩😩"
550,Henri Raze,Russia and Iran are working to influence this election?!?! WHAATTT?!?!? AAahhahahahaha like they have nothing else better to do lol
551,The progressive vagabond,"Of course sleepy joe you get the prosecutor fired to stopping him investigating your son. $183000 a month , you must be Hunter coke snoring 💤 Biden"
552,Seth Holsopple,Don’t know why Biden is still running for president he sold America out to China along with many other democrats we need justice now.
553,RQ Trans,Illusion
554,Kent Carattini,Watch this fool Biden wins by phony votes and get stuck with him 4 years......
555,Adam Aspinall,The corruption just oozes out of Biden.
556,Arham Butt,Instead of saying why I'm good and he's bad they are saying I'm bad but he's worse than me
557,VC YT,"As an Englishman seeing this, Trump seems like an ok guy here, better this time around.
He gets such bad press from the media. 
He's improved a big amount since 2016."
558,Kent Carattini,Should  said ever three time's then be out Biden.....
559,ufoguyspaceman,"CNN, MSNBC, ABC, CBS and NBC are complicit in subversion of American autonomy.  Our government must not allow this action. The Department of Justice must move quickly. The Attorney General must act now. The Hunter Biden and Tony Bobulinski business overseas must be investigated and corrupt media must be held accountable."
560,Miranda Avilez,Honestly I wouldn't even vote
561,Jancey Alamos,Lies
562,Randy Tomlinson,Biden can't help put lie he's a puppet to the far left Democrats aoc Omar talib pressley Pelosi shumer
563,Daniel Karapetyan,How can we believe you joe
564,valentina korzenok,Bejden pedafil- v tyurmy...
565,Carl Reliford,Why gain the whole world and lose your soul?
566,Crazy Gremlins Geezmo,Hilary cried so hard she left stage and push news out her way..wonder how biden be...i bet Trump loses ..he say Biden had better game
567,Sifelani Justice Magodi,LIE-DEN sounds like a used car salesman..... sleazy
568,gilbert ojode,Biden is just going thru the routine but He knows He is done
569,Giatay Andy,I know who to vote now..
570,richard balogh,What Joe just said about Giuliani is exactly what Hillary Clinton did last year and nothing happened Tit for Tat My friend come on man.
571,A Public Forum for Discussion,Trump does business in China. Biden takes kickbacks from China. There's a difference
572,Steven P,They already paid a price to Biden.
573,saint manking,"Wow all this time, resources to make an illusion this guys are together"
574,Goony 2x,"Lol let him talk , he doesn't even make sense"
575,IIONNICC,How can someone lie so much?
576,Story Time,If Trump was money laundering then he would have been exposed and impeached for it by now because the democrats have run all sorts of intensive investigation on him and failed to find any criminality to cause impeachment and removal from office
577,,😯😯😯😯😯😯😯😯😯😯😯😯
578,Oni Law,I love Trump🙏❤️🦅🇺🇸
579,greg lambert,Bend em over don lol
580,Steve Watkins,"It's embarrassing that our country has to sit here and watch these two big read each other and US decide over this bickering who's going to be the president, embarrassingly sad"
581,Olivier Mosimann,Biden really is nuts : Denying factual proof will send him to hell. Good riddance.
582,ThienAn TV,"Biden is liar for 47 years 
Sick"
583,Shawn Rogers,Promises are always broken
584,PoPPA HoBBiT,Oh ok right
585,tc10ish,Will Ilhan Omar pay the price for vote fraud?
586,John Arpino,BIDEN is a seasoned pilitician he believes his own lies he is a security risk to this great country he is definetly compromised
587,Ivan K.,Spend 48 million and don't find nothing!!😉😁 I spend 1 million and find much...😁😁hahaha old fox Trump👍
588,King -RadioactiveLighting,Only 2 minutes?
589,Jonathan Norfolk,Ramblin Joe Biden............he just cant complete a thought. I'm by no means for Trump. Biden is making it easy to distrust Democrats.
590,phaserra,I didn't know you can prepay taxes
591,A. K.,GREATEST PRESIDENT EVER IN MY LIFETIME FOUR MORE YEARS KEEP AMERICA GREAT
592,吳衛澤,Which sane person will pay taxes for ill-gotten income? Joe Biden is just simply pathetic....🤣🤣🤣
593,Chris Melvin,Sounds like treason to me.
594,Jorge Huizar sr,"Whats worse!! 

Not doing ur taxses ,,,"
595,owen rancourt,"None of this information has been verified and trump is making it up, it’s so shallow but fox doesn’t really have a choice but talk about it."
596,tomlott,"President..we’re out of time next topic. 

Never lets President Trump respond. And talks over him as he tries. "
597,M Sanchez,I hate that Biden pointed at me (the camera) several times while lying during the debate
598,redwulf75,Neither Won! It's all a show and a scam to game you all.
599,Pamela Stokes,Joe Biden is a full time liar!!!
600,Gunnar Jacobsen,yo trump goin off 😂😂😂
601,Rom Brazil South America,"The moderator gives Biden more time all the time, and she never interrupts Biden, but Trump...."
602,David lapo,Whos the imposter
603,Gio Gamboa,"Buisnesses closing, COVID raising ,o  deaths , racism at its finest , riots , loosing Billion dollar deals with trades Thats what they call keep it great !"
604,King Solomon,THE BLACK VOTE IS FOR SALE 🤷🏿‍♂️
605,"Mountain View Transport, LLC.",",.  Vs sa,,   , A 🤔"
606,Dottie,Joe is lying 🤥🤥🤥🤥
607,Martin Ford,Not if it help him lol
608,Ernie Joseph,"EVerybody hit 1:57.... You have to know whats going on to know why Trump look dead in the camera, then smirked when he said that 😂"
609,Scotty Bampot Law of The Land,just arrest ALL our leaders world wide and we will be rid of alot of our problems. Arrest them all now!!!!!!
610,U.S. Paratroops,Has Hunter even been given foreign $$ ??   Has Hunter ever given Joe $$ ??
611,Jesse Carrigan,"Biden's talking a lot, but he is not saying anything."
612,Luxury Trading,Biden nailed!
613,Mario Oziel Alvarez Cruz,Biden2020
614,j b,"And if people don't know where the term sovereignty ,,   came from you need to read the Bible psalms 119 sovereignty comes with an inheritance ,  who get your inheritance,    birth rights  Are ,  before for government paperwork"
615,3v4761,Is 3.5 million the price??
616,Flower Jia,"Biden is a “professional politician” , very know and good at how to Lie?"
617,alpheus Hill,"All of this is he said she said , but those tax records he won't show for 4 years smdh🤣🤣🤣🤣😅this guy is criminal, those taxes show facts."
618,Gabriel Mattys,NOT CLICKBAIT I interviewed Obama about the coronavirus!
619,mikes gaming cox,Lets see Bidens and his sons accounts aswell
620,Bob Sullivan,"Biden claims not to know why.....The LAPTOP clearly shows us WHY.   And, HOW.   And WHO.  And, how much!  $$$$$"
621,comment,"WHAT, JOE??? Head of National Security Ratcliffe said straight out RUSSIA HAS NOTHING TO DO WITH THE LAPTOP!! Why are you making stuff up??"
622,Paulino Fernandes,joe didnt pay taxes on dirty money lol
623,Noah and Isiah Playtime,So twitter Facebook google and all the major tech company’s and interfere with what people see but a foreign country can’t mk
624,MILK MAN,"Biden responds , open bids"
625,Karen Martin,"How is it that all the moderators go gentle on Democrats?  Seriously, how is it that there is no 'Republican' leaning moderator?"
626,Some Odd White Mist,I didn’t know China was in Ukraine
627,samson nava,Joe Biden thinks  the American people can't see the truth but the Lord and we the people know
628,Tony Stark,I can’t believe these two sad 80 year olds is the best America has to offer for its leader.. there HAS TO BE more qualified people people .
629,Lloyd Hamilton,Listen to Joe biden people oh my God.
630,SOCAL ADVENTURE,Biden attempts to insinuate everythying... just to create chaos
631,Gozzaldi,"What was Joe talking about when he said ""Trump paid 50x the taxes in China""? Im a Trump guy but I am curious about this. Anyone know?"
632,Biden’s crack pipe,My name says it all
633,SourMelonGaming,Trump is such a great debater. Makes Biden look bad😂
634,parampampam,"VOTE EVERYBODY VOTE, PLEASE!!"
635,Citizen Jane,"If lies are fuel, Joe will be burning long before he gets to hell."
636,Thepanda11,Oh just realized this was the republican page.
637,SMH,"Trump absolutely destroyed Biden in this debate. Amazing to watch, I will be voting for Trump in person November 3rd from Southern California!"
638,"Fuck You Budday, You Ain't Got No Tegridy",Biden talked an awful lot just to say nothing huh?
639,Christopher C,Glad to see trump was more relaxed this time
640,EnemyoftheSun,Biden is so crooked its laughable.
641,Robert Schofield,Biden admitting that he would charge counties so that they can interfere with elections obviously wants his cut
642,j b,"need to audit the government,     we've had plenty of people stealing money from the American people look up the different states and counties"
643,Le Maux Sébastien,"To me, Trump is the One. I don t mind about medias saying all in one single voice that Trump would be bad, and so on...it shows only one thing: he s the One.
Check it on Radio Quebec, he s the guy who knows long about the real Trump s work.
Trump is on the good side of the world s conflict: he s on the side of : India, France, Europe, England, Iran Japan, Russia ;"
644,Charles Pitts,Okay
645,Joshua Adams,Poor sleepy Joe
646,Maizan Cervera,We pay more in taxes on merchandise and what gets taken out of our checks than we receive on taxes returns
647,helen monahan,Biden pointing fingers!! He loves the Russians!!
648,A-10 Thunderbolt,Oh but joe Biden gets how much money he pays his taxes on???? Where does joe get his false facts from CNN?
649,nolan engineering,"The laptop from ""HELL"" proves Biden is a liar."
650,Alyssa Jones,Biden blaming trump for HIS mistakes like usal
651,flying fast,When both parties are doing business with Russia and China you don't think that they're going to let them be involved in the election get real been going on for years biden's got interest in China and Russia Trump's got interest in China and Russia if it was me there would be a law that no politician can have businesses or business deals with communist Nations or countries overseas they would only be allowed to do business in the United States and be widely open about it so they can't be corrupt
652,ozz ozz,👉its great not to pay tax rather then taking money as a bribe from china as joe  biden did. god bless america. 👈
653,valentina korzenok,"satanistu- Bajden,klinton- proch s nashej planetu!"
654,Share Fun,"I really hate to see Joe face after Hunter story, all of words came from his mouth is lie.. LIAR!!!"
655,Rayco Hollis,You can tell BIDEN IS LYING.
656,Egin Air,moderater? interrupter?
657,Lina Amirova,Trump 🙏🇺🇸❤️4 more years 🙏🇺🇸❤️
658,Basterdz,Trump has a big head😂
659,Jarius Faziot,I can make a meme off this.
660,Donniel Aponte',$48 MILLION TAXPAYER DOLLARS
661,Intelligence Rules,Trump got black in him look 👀 at my boy skin 😇
662,Nick Priebe,the irs is tough on you??? there job is to go after people that don’t pay your taxes !!!!!!!!
663,super anthony,"Our president and criminals are on the stage to debate, this is actually an insult to the president himself.  .😡"
664,The Truth,Rrr
665,Marquise Smith,Yo my mans trump said in one sentence I gave missiles to Ukraine then in the other i dont get money from them truth or lie yall choice
666,Adeum Deus,"Joe is so focused on getting Russia to take up the boogeyman role, when China has occupied that role since well before the collapse of the Soviet Union. Russia is not a threat anymore. China is."
667,peter evans,"Russia and Iran? zero evidence, but lots of evidence that Israel influences US policy."
668,yanchun zhang,China wants Biden clearly.  Russia takes credit for both pointing fingers.
669,Trinidad Flores,"Answer the question Biden lol nobody said anything your son did was wrong, the question was did he accept money or not 🤦🏽‍♂️"
670,Hell Hound,Iran wants trump for president. The Saudis will take either one of these candidates
671,Juan Tamad,Biden you're a dull guy!
672,John B,3 1/2 million why whers the money😏 history starting 2 repeat itself....Trump Wins
673,tk20,"Biden: ""If other countries interfere in our elections, they will pay a price.""

Yeah, like $500K into your pocket?"
674,Garcia Catie,Tell him while there is time for people to vote fairly.
675,Pierluca Cocelli,TRUMP ❤❤✋NO MASK😷 CVID👻
676,Dusty Trails,trump's taxes?
677,00 Z E R O 00,I'm voting trump now
678,NVArt001,"Biden says ""I know them. They know me."" Yes, they paid you millions. I'd say they know you."
679,collic daniels,I must say that Trump have a strong point than Joe Biden
680,Tamar Davis,He can not even speak😂
681,Vuk Stevovic,Trump is absolute winner! MAGA AGAIN 2020 ✝️❤️❤️
682,louie pereira,trump tore sleepy joe apart . love it
683,jgould30,"He's right about pre-paying taxes. They tell you to pay them early when you make a lot of money, they say it helps you prevent ""penalties"". Every accountant will tell you this."
684,Rezsolo,Biden's been pretty quiet  right now...
685,O Ponderoso,"Micheal Moore said it in 2016, and by god the truth still stands.  >>>>>   @"
686,Jamal Ivan,What's good?
687,Vo0Do0972,"regardless of opinions on policy, Biden really cant form a sentence"
688,Don Don,$750 billion for Healthcare..all I hear is higher taxes to fund socialism.
689,K Dizz,It's nobody business to know about someone taxes but that person that's there  privacy
690,Jae Haugen,GOOOOOOOOOOOOO TRUMP!!!
691,Alfonso Gonzales,That's why I don't vote! They both corrupt
692,Yenny Zenny,Biden lookin’ mad sus ngl
693,Craig Glaser,"Joe Biden:”The point is this folks, I’m a crooked politician and a liar”"
694,Ника Листопадова,"А мне например возле первомайска надо название не ""Алчевск"",а ""шнеля""!Марина !"
695,Kazuya Max,"A person who has business talent making the economy grow running for government and for presidential, strong and tough that any nation can’t be be tougher than America and put American people  first and doing more action less talk like trump vote it.  like cool talk, all talk no action and slave to other nation like China and doesn’t have business/ doesn’t put American first/ making people lazy, corrupt who slaves in politics and making people poor and poorer skills like Biden lol."
696,Joe Viggo,"Folks, folks, folks....every third word folks."
697,Henryk Masiuk,Jeszcze interesowałem się anatomia czlowieka
698,Angel Piano,"I can tell, Trump Won🏆"
699,kyle shultz,Joe sure is lucky these debates arent under oath. Never taken any money ever?  What a liar.  This guy is as crooked as they come.
700,Robert Reader,How is Biden favourite to win still ?
701,M I,"Trump is a good President, and He's going to come up a diferent President just like He did in this last Debate. Let's Give Trump another chance to change few things. As for Biden, it's clear and we all know that we ain't going no where with him for now."
702,Boss Angeles Ca,Trump 2020🙏🏿💯  (🐝💪🏿)
703,The Misadventures,ANYONE who interferes with the elections....??? Anyone? You sure about that Joe?
704,possumverde,Beautiful...Pointing out that your opponent may have had profitable business with the Chinese when you personally owe ~$900M to Chinese creditors...
705,Flor Quiling,VOTE FOR PRESIDENT TRUMP GOOD GOVERNMENT
706,Danny L. Wellington,Democrates know how to waste money.
707,Carl Reliford,Wesley snipes was in jail for not paying his bills
708,Buckeye Adventures,After watching Biden lie about his family dealings.. I felt dirty ... This man is corrupt.
709,Ikaros Gaming,MAGA 2020
710,Christopher Vanasse,"Why do we obsess over alleged Chinese and Russian interference (especially after the impeachment hoax), when we have clear evidence that big tech is shamelessly biased and interfering with free speech and political information."
711,Baby Girl 3588,"It ain’t none of anybody’s business what Trumps tax returns say or yours do. Who knows Biden, If your tax returns aren’t fraudulent?"
712,jason smith,They are both rich crooks that make money together and hide it and rob the working people
713,angela manning,Trump is clean and Biden forgot his wipes.
714,john castiglione,I could care less if TRUMP pays taxes...small price to pay for ALL he does for the USA
715,Joe Gotti,Obama and Biden handed over Ukraine on a silver platter for Russia to Slaughter this is 100 percent true. Democrats are a disgrace
716,max m,COMMON MAN
717,only1race Human,We are united against corruption
718,Jeff Jackson,Biden lying through his teeth.  Typical.
719,Steve Cuddy,Tiredddddd Biden
720,wilfredo Ruiz,That's corrupt...
721,Gabe Gortarez,The media twisted the truth.
722,Adrian John,"Is this a campaign or a court case? 
Both as bad as each other god help America"
723,Nonya Bizness,The moderator is protecting Biden JUST like I predicted!
724,Minh Le,Trump❤️🇺🇸
725,Jesus Espitia,Q
726,keefie80,No evidence of a substantive measure that russian put bounties on us troops heads....AND YET JOE slips it in...yet another unfounded lie....while fact after fact falls out of the laptop and hunters business partner....and still he lies on.
727,Truth Hurts,Funny how a liar will laugh at his own crap they so and blame others of what they do. I seen this many times in my life dor no reason.  Plus they done this there hole lives they cant tell the truth.  The fool has problems on memory as well and they fake some of it when there in the wrong.  They never will take there blame but con others that u r a bad man.  Well u dont see Trump with bs on ads with lies and trying to take and say there 2 parries that they cant be.
728,Kali Dynami,JOE BIDEN HAS DONE NOTHING IN THE 8 YEARS HE WAS IN OFFICE!!!!
729,Aditya Singh Thakur,Love❤️ From ❤️India Chhattisgarh 🇮🇳 👍🏻Trump
730,BANGiS Vlog,All I see are liars
731,Rick Van Dam,"I just wanna say
He did stupid stuff he looks like a idiot
But Biden is new to being a idiot and he is failing
Which is why he lost"
732,Michael Statia,Trump is a natural. Dude is having way to much fun out there
733,Tarwin Grill,"Biden shootng hot air. China already paid him the price, in his son bank accoount"
734,Efrain Valdez,"We'll.  Keep. Trump,   we k,now him, he is. Family"
735,Jasen Turnquist,China
736,Terence Hennegan,What’s with all the pointing from Bidon 👈
737,I FIX BOATS,It's a Pennsylvania thing.  Everyone up there lies
738,Travis Freville,Is it just me or when Biden was saying he didn't take money from other countries he sounded just like bill Clinton saying he didn't have relations with Monica
739,Magus Trigger,"The ATF is trying to turn all AR/AK pistols into AOW's, tell Trump to resist this attack on our 2nd amendment rights!
Stop the ATF mr. Trump!"
740,Sameer J,"Save USA from Biden, Biden is china centric, Biden is the biggest liar on earth"
741,Blue,There both crooks
742,james cox,source dude trust me
743,tober66,"Joe” here’s the deal” !
You know a lie is coming!"
744,agogolihack@gmail.com,BLM Burisma Lies Matter
